descriptor_string,txn_date,amount,panelist_id
SOLACEFIEL*SUB,2024-07-22,554.29,PAN00828
SOLACEFIEL*SUB,2024-07-02,423.97,PAN01038
SOLACEFIEL*SUB,2024-09-18,474.32,PAN02789
SOLACEFIELD,2024-09-10,993.20,PAN00579
SOLACEFIELD,2024-08-19,609.20,PAN02548
SOLACEFIELD,2024-09-09,404.21,PAN00193
SOLACEFIELD,2024-08-05,822.91,PAN00294
SOLACEFIELD,2024-08-16,262.43,PAN00203
SOLACEFIELD,2024-09-19,376.10,PAN02385
SOLACEFIELD,2024-09-30,290.55,PAN03928
SOLACEFIELD,2024-09-09,429.40,PAN03341
SOLACEFIELD,2024-08-23,281.77,PAN00193
SOLACEFIELD,2024-07-06,243.87,PAN03329
SOLACEFIELD,2024-09-29,953.60,PAN01485
SOLACEFIEL*SUB,2024-07-18,584.76,PAN03329
SOLACEFIELD,2024-09-09,209.30,PAN00973
SOLACEFIEL*SUB,2024-07-01,402.22,PAN00647
SOLACEFIELD,2024-07-16,282.38,PAN01038
SOLACEFIELD,2024-09-02,238.66,PAN02816
SOLACEFIEL*SUB,2024-07-21,741.04,PAN00420
SOLACEFIEL*SUB,2024-09-10,234.25,PAN03925
SOLACEFIELD,2024-07-06,650.74,PAN01599
SOLACEFIELD,2024-09-14,655.59,PAN00973
SOLACEFIELD,2024-08-23,224.87,PAN00831
SOLACEFIELD,2024-08-01,284.67,PAN02548
SOLACEFIELD,2024-09-27,245.19,PAN03944
SOLACEFIELD,2024-07-08,188.34,PAN03995
SOLACEFIELD,2024-08-07,374.65,PAN00539
SOLACEFIEL*SUB,2024-09-11,742.96,PAN00420
SOLACEFIEL*SUB,2024-09-13,324.93,PAN01745
SOLACEFIELD,2024-10-08,311.63,PAN02816
SOLACEFIELD,2024-12-16,517.30,PAN01599
SOLACEFIELD,2024-11-04,366.02,PAN01486
SOLACEFIELD,2024-11-01,575.97,PAN00828
SOLACEFIEL*SUB,2024-10-31,396.95,PAN00193
SOLACEFIEL*SUB,2024-11-01,561.64,PAN00435
SOLACEFIELD,2024-11-03,357.83,PAN00723
SOLACEFIELD,2024-10-10,311.00,PAN01325
SOLACEFIELD,2024-12-22,322.84,PAN02044
SOLACEFIELD,2024-11-29,420.38,PAN00539
SOLACEFIELD,2024-12-15,554.66,PAN00294
SOLACEFIELD,2024-12-28,492.93,PAN01152
SOLACEFIELD,2024-11-02,418.89,PAN00435
SOLACEFIELD,2024-11-08,489.07,PAN03835
SOLACEFIELD,2024-12-29,214.29,PAN03835
SOLACEFIELD,2024-10-21,310.98,PAN00828
SOLACEFIELD,2024-10-06,752.49,PAN02670
SOLACEFIELD,2024-11-16,534.51,PAN03928
SOLACEFIELD,2024-12-18,636.75,PAN01343
SOLACEFIELD,2024-11-21,653.68,PAN01455
SOLACEFIEL*SUB,2024-12-19,561.65,PAN00579
SOLACEFIELD,2024-11-21,574.23,PAN02411
SOLACEFIELD,2024-12-24,407.10,PAN00973
SOLACEFIEL*SUB,2024-12-28,362.40,PAN00193
SOLACEFIEL*SUB,2024-10-29,453.42,PAN00973
SOLACEFIELD,2024-11-13,303.42,PAN00193
SOLACEFIEL*SUB,2024-10-23,725.05,PAN00435
SOLACEFIELD,2024-11-03,350.81,PAN00420
SOLACEFIELD,2024-10-03,637.45,PAN02385
SOLACEFIEL*SUB,2024-10-05,498.01,PAN00090
SOLACEFIEL*SUB,2024-10-10,538.42,PAN00831
SOLACEFIELD,2024-12-04,317.52,PAN03717
SOLACEFIELD,2024-12-23,419.00,PAN00465
SOLACEFIELD,2024-12-14,612.26,PAN03868
SOLACEFIELD,2024-11-05,461.27,PAN00973
SOLACEFIELD,2024-12-17,329.31,PAN00203
SOLACEFIEL*SUB,2024-11-25,465.63,PAN03281
SOLACEFIELD,2024-12-15,624.34,PAN03928
SOLACEFIEL*SUB,2024-10-08,363.14,PAN03329
SOLACEFIEL*SUB,2024-10-10,469.99,PAN03995
SOLACEFIEL*SUB,2024-11-12,375.49,PAN03925
SOLACEFIELD,2024-12-17,486.52,PAN02167
SOLACEFIELD,2024-11-25,660.05,PAN00973
SOLACEFIELD,2024-10-27,245.99,PAN03995
SOLACEFIELD,2024-11-09,794.48,PAN00294
SOLACEFIELD,2024-12-07,766.36,PAN02796
SOLACEFIELD,2024-10-27,665.57,PAN03739
SOLACEFIEL*SUB,2024-10-14,541.28,PAN03739
SOLACEFIELD,2024-12-12,485.28,PAN02098
SOLACEFIELD,2024-10-11,192.89,PAN03868
SOLACEFIEL*SUB,2024-12-04,558.41,PAN03904
SOLACEFIELD,2024-12-08,236.44,PAN02236
SOLACEFIELD,2024-11-14,243.31,PAN01486
SOLACEFIEL*SUB,2024-11-19,350.97,PAN01745
SOLACEFIELD,2024-12-27,448.19,PAN02044
SOLACEFIEL*SUB,2024-12-23,458.46,PAN03904
SOLACEFIELD,2024-10-02,681.54,PAN03904
SOLACEFIEL*SUB,2024-12-09,350.89,PAN02374
SOLACEFIELD,2024-11-04,447.02,PAN00493
SOLACEFIELD,2024-11-13,291.96,PAN00530
SOLACEFIELD,2024-11-04,294.25,PAN01745
SOLACEFIEL*SUB,2024-12-22,451.24,PAN02407
SOLACEFIELD,2024-10-09,525.03,PAN02167
SOLACEFIELD,2024-11-11,369.83,PAN00493
SOLACEFIELD,2024-12-26,319.40,PAN02199
SOLACEFIELD,2024-11-04,300.80,PAN00435
SOLACEFIELD,2024-11-22,487.06,PAN03346
SOLACEFIELD,2024-10-19,222.89,PAN00725
SOLACEFIELD,2024-11-26,318.34,PAN01038
SOLACEFIELD,2024-10-24,545.21,PAN00973
SOLACEFIELD,2024-12-18,499.41,PAN03717
SOLACEFIELD,2024-10-04,502.19,PAN01152
SOLACEFIEL*SUB,2024-11-20,794.18,PAN02411
SOLACEFIEL*SUB,2024-12-07,167.53,PAN02789
SOLACEFIEL*SUB,2024-12-27,402.06,PAN02789
SOLACEFIELD,2024-11-19,951.97,PAN00203
SOLACEFIELD,2024-11-05,343.54,PAN00828
SOLACEFIELD,2024-12-29,348.04,PAN00193
SOLACEFIEL*SUB,2024-12-02,388.86,PAN01599
SOLACEFIEL*SUB,2024-12-06,289.83,PAN02167
SOLACEFIEL*SUB,2024-11-09,280.50,PAN00725
SOLACEFIELD,2024-11-13,335.87,PAN03341
SOLACEFIEL*SUB,2024-11-03,287.71,PAN00179
SOLACEFIELD,2024-11-27,247.83,PAN02236
SOLACEFIELD,2024-11-18,315.92,PAN00179
SOLACEFIEL*SUB,2024-12-29,546.65,PAN03868
SOLACEFIELD,2024-12-03,434.57,PAN01485
SOLACEFIEL*SUB,2024-11-23,238.64,PAN00465
SOLACEFIELD,2024-11-13,413.51,PAN01038
SOLACEFIELD,2024-12-06,651.54,PAN03686
SOLACEFIELD,2024-12-12,517.13,PAN02199
SOLACEFIELD,2024-10-06,291.32,PAN00465
SOLACEFIELD,2024-12-13,344.05,PAN03346
SOLACEFIELD,2024-12-11,247.74,PAN01152
SOLACEFIELD,2024-11-23,287.36,PAN00090
SOLACEFIELD,2024-11-12,404.14,PAN03341
SOLACEFIEL*SUB,2024-11-21,495.50,PAN02044
SOLACEFIELD,2024-11-16,188.35,PAN02385
SOLACEFIEL*SUB,2024-11-04,349.90,PAN00011
SOLACEFIELD,2024-11-26,232.06,PAN00530
SOLACEFIELD,2024-12-11,328.75,PAN03739
SOLACEFIELD,2024-12-20,361.59,PAN00465
SOLACEFIELD,2024-10-08,671.72,PAN02203
SOLACEFIELD,2024-12-29,437.54,PAN00179
SOLACEFIELD,2024-12-29,196.26,PAN02167
SOLACEFIELD,2024-12-03,633.07,PAN03868
SOLACEFIELD,2024-12-14,346.04,PAN00725
SOLACEFIELD,2024-12-29,349.96,PAN03281
SOLACEFIELD,2024-10-30,445.63,PAN01152
SOLACEFIELD,2024-12-11,878.96,PAN00539
SOLACEFIELD,2024-12-11,287.51,PAN03877
SOLACEFIELD,2024-12-20,522.96,PAN01343
SOLACEFIELD,2024-12-10,330.65,PAN03281
SOLACEFIEL*SUB,2024-12-17,335.35,PAN01922
SOLACEFIELD,2024-11-20,916.26,PAN02236
SOLACEFIELD,2024-10-22,740.45,PAN02407
SOLACEFIEL*SUB,2024-11-06,562.03,PAN00973
SOLACEFIELD,2024-12-29,278.66,PAN01455
SOLACEFIEL*SUB,2024-11-18,246.59,PAN00193
SOLACEFIELD,2024-12-31,423.16,PAN01599
SOLACEFIELD,2024-10-24,529.54,PAN03925
SOLACEFIELD,2024-12-15,478.77,PAN00203
SOLACEFIELD,2024-10-12,357.12,PAN00530
SOLACEFIEL*SUB,2024-11-11,183.53,PAN02236
SOLACEFIELD,2024-12-06,599.24,PAN02199
SOLACEFIELD,2024-11-04,540.77,PAN01325
SOLACEFIEL*SUB,2024-10-14,363.75,PAN03739
SOLACEFIELD,2024-11-26,323.22,PAN02098
SOLACEFIELD,2024-10-12,405.25,PAN02044
SOLACEFIELD,2024-10-03,251.17,PAN00294
SOLACEFIELD,2024-12-06,407.81,PAN01325
SOLACEFIELD,2024-10-06,229.90,PAN01152
SOLACEFIELD,2024-12-21,922.68,PAN02411
SOLACEFIELD,2024-11-18,258.25,PAN01152
SOLACEFIELD,2024-11-16,444.55,PAN03364
SOLACEFIELD,2024-11-02,516.95,PAN00831
SOLACEFIELD,2024-12-07,250.71,PAN01343
SOLACEFIELD,2024-12-29,348.57,PAN02236
SOLACEFIELD,2024-11-29,372.66,PAN01922
SOLACEFIELD,2024-11-03,356.87,PAN00193
SOLACEFIEL*SUB,2024-11-17,499.22,PAN01455
SOLACEFIELD,2024-10-05,292.24,PAN02816
SOLACEFIEL*SUB,2024-10-07,725.27,PAN00179
SOLACEFIELD,2024-10-03,748.56,PAN02789
SOLACEFIELD,2024-12-10,557.01,PAN00465
SOLACEFIELD,2024-11-21,641.04,PAN02374
SOLACEFIEL*SUB,2024-10-22,329.25,PAN01522
SOLACEFIELD,2024-10-19,364.07,PAN00294
SOLACEFIELD,2024-10-24,432.20,PAN02385
SOLACEFIELD,2024-12-19,558.80,PAN01343
SOLACEFIELD,2024-12-06,342.58,PAN02098
SOLACEFIELD,2024-12-19,638.61,PAN03346
SOLACEFIELD,2024-11-20,338.18,PAN01522
SOLACEFIEL*SUB,2024-10-05,1238.02,PAN00090
SOLACEFIELD,2024-10-01,455.32,PAN02236
SOLACEFIELD,2024-12-17,310.12,PAN02199
SOLACEFIELD,2024-10-13,570.15,PAN01745
SOLACEFIELD,2024-12-24,380.38,PAN02939
SOLACEFIELD,2024-11-28,215.85,PAN01522
SOLACEFIEL*SUB,2024-12-12,337.49,PAN03364
SOLACEFIELD,2024-12-10,173.79,PAN02236
SOLACEFIELD,2024-10-21,272.15,PAN00203
SOLACEFIELD,2024-12-06,518.96,PAN00530
SOLACEFIELD,2024-11-09,449.51,PAN03739
SOLACEFIELD,2024-11-01,563.18,PAN00193
SOLACEFIELD,2024-12-26,341.11,PAN02374
SOLACEFIELD,2024-12-03,545.80,PAN00539
SOLACEFIELD,2024-11-18,482.63,PAN00179
SOLACEFIEL*SUB,2024-11-21,339.97,PAN01922
SOLACEFIELD,2024-11-19,212.86,PAN00725
SOLACEFIEL*SUB,2024-10-29,512.90,PAN03281
SOLACEFIEL*SUB,2024-12-04,378.39,PAN01152
SOLACEFIELD,2024-10-07,698.06,PAN00723
SOLACEFIELD,2024-12-27,656.88,PAN01486
SOLACEFIELD,2024-12-17,320.16,PAN01343
SOLACEFIELD,2025-03-26,370.08,PAN02796
SOLACEFIELD,2025-03-08,424.64,PAN00294
SOLACEFIEL*SUB,2025-03-08,445.32,PAN02199
SOLACEFIELD,2025-01-26,574.02,PAN02203
SOLACEFIEL*SUB,2025-02-25,408.93,PAN00465
SOLACEFIELD,2025-03-09,617.31,PAN01486
SOLACEFIELD,2025-02-20,527.35,PAN01455
SOLACEFIELD,2025-03-24,489.31,PAN01745
SOLACEFIELD,2025-02-01,297.33,PAN02670
SOLACEFIELD,2025-03-08,480.02,PAN03928
SOLACEFIELD,2025-01-26,235.57,PAN00828
SOLACEFIELD,2025-03-18,392.01,PAN01325
SOLACEFIEL*SUB,2025-03-06,471.72,PAN03281
SOLACEFIELD,2025-03-14,553.08,PAN01522
SOLACEFIEL*SUB,2025-02-15,654.77,PAN03835
SOLACEFIEL*SUB,2025-02-20,293.69,PAN02816
SOLACEFIELD,2025-01-15,418.74,PAN00435
SOLACEFIELD,2025-03-08,219.40,PAN00725
SOLACEFIEL*SUB,2025-01-07,362.92,PAN02236
SOLACEFIELD,2025-01-30,295.58,PAN02816
SOLACEFIELD,2025-02-10,287.35,PAN02167
SOLACEFIELD,2025-03-21,201.77,PAN03346
SOLACEFIELD,2025-02-24,610.63,PAN00647
SOLACEFIELD,2025-01-03,547.98,PAN00203
SOLACEFIELD,2025-01-23,404.99,PAN01343
SOLACEFIELD,2025-01-26,168.81,PAN00725
SOLACEFIELD,2025-01-21,1019.77,PAN01343
SOLACEFIELD,2025-03-04,379.41,PAN00831
SOLACEFIEL*SUB,2025-03-17,377.33,PAN00294
SOLACEFIELD,2025-01-02,518.99,PAN02374
SOLACEFIELD,2025-02-08,297.92,PAN01745
SOLACEFIELD,2025-02-20,275.34,PAN01325
SOLACEFIELD,2025-01-16,292.22,PAN02203
SOLACEFIELD,2025-02-04,378.01,PAN02098
SOLACEFIEL*SUB,2025-03-05,176.69,PAN02796
SOLACEFIELD,2025-02-27,586.23,PAN02203
SOLACEFIELD,2025-01-05,435.65,PAN00179
SOLACEFIELD,2025-03-08,200.21,PAN03904
SOLACEFIELD,2025-01-17,341.71,PAN01485
SOLACEFIEL*SUB,2025-01-05,738.32,PAN03995
SOLACEFIEL*SUB,2025-03-09,301.24,PAN03868
SOLACEFIELD,2025-03-23,526.50,PAN03835
SOLACEFIELD,2025-02-03,398.06,PAN02411
SOLACEFIELD,2025-02-03,327.80,PAN02796
SOLACEFIELD,2025-01-24,234.39,PAN02796
SOLACEFIELD,2025-02-01,326.86,PAN01485
SOLACEFIELD,2025-03-12,191.09,PAN02167
SOLACEFIELD,2025-01-09,301.38,PAN03944
SOLACEFIELD,2025-01-01,546.83,PAN00420
SOLACEFIEL*SUB,2025-01-10,560.46,PAN00725
SOLACEFIEL*SUB,2025-03-08,394.69,PAN02385
SOLACEFIEL*SUB,2025-02-28,679.47,PAN03739
SOLACEFIEL*SUB,2025-02-20,507.54,PAN01922
SOLACEFIELD,2025-02-20,418.23,PAN00973
SOLACEFIELD,2025-02-11,340.92,PAN03346
SOLACEFIELD,2025-01-11,246.73,PAN02374
SOLACEFIELD,2025-01-13,389.35,PAN00420
SOLACEFIELD,2025-02-21,414.78,PAN03329
SOLACEFIELD,2025-03-20,534.17,PAN02385
SOLACEFIEL*SUB,2025-02-23,518.48,PAN02374
SOLACEFIELD,2025-03-16,645.82,PAN00647
SOLACEFIELD,2025-01-09,319.60,PAN00723
SOLACEFIEL*SUB,2025-03-02,412.02,PAN02670
SOLACEFIELD,2025-01-29,269.60,PAN00493
SOLACEFIELD,2025-01-26,630.35,PAN03928
SOLACEFIELD,2025-02-04,269.76,PAN01922
SOLACEFIELD,2025-01-27,201.59,PAN03341
SOLACEFIELD,2025-01-03,655.24,PAN02789
SOLACEFIELD,2025-01-21,403.14,PAN03329
SOLACEFIEL*SUB,2025-02-03,553.31,PAN00831
SOLACEFIELD,2025-02-15,348.25,PAN03364
SOLACEFIEL*SUB,2025-02-05,798.50,PAN03281
SOLACEFIELD,2025-03-28,577.68,PAN01038
SOLACEFIELD,2025-02-03,778.26,PAN03944
SOLACEFIEL*SUB,2025-03-10,333.88,PAN02203
SOLACEFIELD,2025-03-16,541.21,PAN02411
SOLACEFIELD,2025-02-18,749.11,PAN00647
SOLACEFIELD,2025-01-29,331.45,PAN03925
SOLACEFIEL*SUB,2025-01-23,292.67,PAN03877
SOLACEFIEL*SUB,2025-03-01,337.33,PAN02789
SOLACEFIEL*SUB,2025-01-24,243.52,PAN03281
SOLACEFIEL*SUB,2025-02-01,471.45,PAN03877
SOLACEFIELD,2025-01-18,714.55,PAN00465
SOLACEFIELD,2025-03-02,604.69,PAN02385
SOLACEFIEL*SUB,2025-01-15,322.46,PAN01599
SOLACEFIELD,2025-01-10,396.91,PAN02167
SOLACEFIELD,2025-03-15,773.89,PAN01599
SOLACEFIELD,2025-03-12,464.06,PAN03868
SOLACEFIELD,2025-01-28,548.67,PAN02203
SOLACEFIEL*SUB,2025-01-07,586.86,PAN02796
SOLACEFIELD,2025-03-05,695.26,PAN02374
SOLACEFIELD,2025-03-10,433.89,PAN00579
SOLACEFIEL*SUB,2025-03-26,584.88,PAN02167
SOLACEFIELD,2025-01-20,524.37,PAN00193
SOLACEFIELD,2025-03-31,276.80,PAN00579
SOLACEFIELD,2025-02-12,444.09,PAN01522
SOLACEFIELD,2025-03-21,539.74,PAN00973
SOLACEFIELD,2025-01-22,469.32,PAN00530
SOLACEFIELD,2025-03-06,451.23,PAN03514
SOLACEFIEL*SUB,2025-01-09,1228.80,PAN00193
SOLACEFIELD,2025-03-11,288.58,PAN03877
SOLACEFIELD,2025-01-14,261.10,PAN02407
SOLACEFIELD,2025-01-22,358.54,PAN01485
SOLACEFIEL*SUB,2025-03-10,355.95,PAN03995
SOLACEFIELD,2025-01-21,484.97,PAN03995
SOLACEFIELD,2025-02-09,403.91,PAN01343
SOLACEFIEL*SUB,2025-02-09,336.92,PAN01038
SOLACEFIELD,2025-01-18,567.83,PAN03281
SOLACEFIELD,2025-03-18,532.87,PAN03928
SOLACEFIELD,2025-01-05,402.83,PAN03686
SOLACEFIELD,2025-02-04,602.51,PAN00193
SOLACEFIEL*SUB,2025-01-14,363.46,PAN03346
SOLACEFIELD,2025-03-31,1020.57,PAN02548
SOLACEFIELD,2025-01-22,576.58,PAN02167
SOLACEFIELD,2025-03-12,415.73,PAN00465
SOLACEFIEL*SUB,2025-02-27,251.41,PAN03364
SOLACEFIELD,2025-02-26,309.36,PAN00973
SOLACEFIEL*SUB,2025-01-09,248.64,PAN03944
SOLACEFIELD,2025-01-25,616.45,PAN03686
SOLACEFIELD,2025-03-01,607.75,PAN03019
SOLACEFIELD,2025-03-23,318.79,PAN03868
SOLACEFIEL*SUB,2025-03-20,265.55,PAN02236
SOLACEFIELD,2025-01-24,486.45,PAN03686
SOLACEFIEL*SUB,2025-01-06,754.88,PAN02796
SOLACEFIELD,2025-01-31,705.88,PAN00493
SOLACEFIELD,2025-03-17,335.55,PAN01152
SOLACEFIELD,2025-03-11,247.63,PAN02098
SOLACEFIELD,2025-03-03,160.71,PAN02199
SOLACEFIELD,2025-01-15,409.28,PAN02385
SOLACEFIELD,2025-01-25,259.68,PAN01599
SOLACEFIELD,2025-03-18,652.26,PAN00294
SOLACEFIELD,2025-03-31,459.56,PAN01486
SOLACEFIELD,2025-03-11,515.01,PAN00530
SOLACEFIELD,2025-03-20,304.63,PAN02098
SOLACEFIELD,2025-02-04,304.21,PAN03346
SOLACEFIELD,2025-03-20,458.18,PAN02548
SOLACEFIELD,2025-01-09,388.30,PAN00011
SOLACEFIELD,2025-03-17,279.07,PAN00831
SOLACEFIELD,2025-01-12,342.09,PAN02548
SOLACEFIELD,2025-01-13,381.72,PAN00723
SOLACEFIEL*SUB,2025-01-23,505.10,PAN01599
SOLACEFIELD,2025-03-11,606.15,PAN03868
SOLACEFIELD,2025-01-20,886.33,PAN03346
SOLACEFIELD,2025-03-22,303.09,PAN02407
SOLACEFIELD,2025-03-11,680.28,PAN02385
SOLACEFIELD,2025-03-31,388.06,PAN01248
SOLACEFIELD,2025-02-24,438.40,PAN00294
SOLACEFIELD,2025-01-27,341.19,PAN01455
SOLACEFIELD,2025-01-05,154.26,PAN03877
SOLACEFIELD,2025-01-10,381.47,PAN00539
SOLACEFIELD,2025-03-23,339.79,PAN00203
SOLACEFIELD,2025-02-01,366.92,PAN02098
SOLACEFIELD,2025-02-02,513.40,PAN02203
SOLACEFIELD,2025-01-12,253.47,PAN00493
SOLACEFIELD,2025-03-14,430.36,PAN03739
SOLACEFIELD,2025-02-08,254.75,PAN03364
SOLACEFIEL*SUB,2025-03-28,743.41,PAN03686
SOLACEFIELD,2025-01-22,356.30,PAN01325
SOLACEFIEL*SUB,2025-01-05,738.24,PAN03868
SOLACEFIELD,2025-03-29,409.11,PAN02236
SOLACEFIELD,2025-01-26,676.50,PAN02044
SOLACEFIELD,2025-01-15,356.50,PAN02939
SOLACEFIELD,2025-01-03,368.91,PAN03868
SOLACEFIELD,2025-02-06,463.93,PAN03928
SOLACEFIELD,2025-02-21,962.20,PAN00973
SOLACEFIEL*SUB,2025-01-27,508.55,PAN03686
SOLACEFIELD,2025-03-05,437.39,PAN03364
SOLACEFIELD,2025-11-14,525.00,PAN02411
SOLACEFIELD,2025-12-05,528.98,PAN01485
SOLACEFIELD,2025-12-28,710.05,PAN03877
SOLACEFIELD,2025-11-04,311.53,PAN01455
SOLACEFIELD,2025-10-08,217.55,PAN01599
SOLACEFIELD,2025-10-08,606.79,PAN01599
SOLACEFIELD,2025-10-28,837.22,PAN03329
SOLACEFIEL*SUB,2025-12-05,324.15,PAN00011
SOLACEFIELD,2025-12-26,289.97,PAN03944
SOLACEFIEL*SUB,2025-11-15,506.90,PAN03686
SOLACEFIELD,2025-11-19,587.19,PAN00011
SOLACEFIELD,2025-11-27,366.52,PAN00539
SOLACEFIELD,2025-10-02,371.29,PAN02548
SOLACEFIELD,2025-12-11,410.92,PAN02167
SOLACEFIELD,2025-12-11,476.58,PAN01343
SOLACEFIEL*SUB,2025-10-20,279.78,PAN00539
SOLACEFIELD,2025-12-05,539.74,PAN01152
SOLACEFIELD,2025-11-12,211.71,PAN02796
SOLACEFIELD,2025-10-29,554.06,PAN02411
SOLACEFIELD,2025-11-05,408.49,PAN03868
SOLACEFIEL*SUB,2025-10-12,358.73,PAN02411
SOLACEFIELD,2025-10-23,1163.21,PAN02044
SOLACEFIELD,2025-11-17,305.79,PAN01038
SOLACEFIELD,2025-12-13,213.44,PAN03281
SOLACEFIELD,2025-10-04,381.88,PAN02385
SOLACEFIELD,2025-10-01,563.84,PAN03514
SOLACEFIELD,2025-12-04,534.17,PAN01485
SOLACEFIELD,2025-10-16,598.93,PAN00465
SOLACEFIEL*SUB,2025-10-20,373.38,PAN03019
SOLACEFIEL*SUB,2025-11-17,351.43,PAN03995
SOLACEFIEL*SUB,2025-12-03,342.02,PAN02236
SOLACEFIELD,2025-11-28,1038.76,PAN03346
SOLACEFIELD,2025-11-13,309.18,PAN00011
SOLACEFIELD,2025-12-05,412.26,PAN02939
SOLACEFIELD,2025-12-06,325.33,PAN03925
SOLACEFIELD,2025-11-26,265.69,PAN00647
SOLACEFIELD,2025-12-07,366.13,PAN00539
SOLACEFIELD,2025-11-19,551.76,PAN03329
SOLACEFIELD,2025-10-31,555.02,PAN03019
SOLACEFIELD,2025-12-27,620.16,PAN02796
SOLACEFIELD,2025-11-16,433.69,PAN03514
SOLACEFIEL*SUB,2025-10-17,749.28,PAN02789
SOLACEFIELD,2025-10-10,374.45,PAN02407
SOLACEFIELD,2025-11-09,430.25,PAN00203
SOLACEFIELD,2025-12-07,254.03,PAN00973
SOLACEFIELD,2025-11-11,432.88,PAN03739
SOLACEFIEL*SUB,2025-12-27,644.89,PAN03944
SOLACEFIELD,2025-12-23,649.00,PAN03364
SOLACEFIELD,2025-11-25,423.85,PAN00647
SOLACEFIELD,2025-12-27,269.21,PAN00723
SOLACEFIEL*SUB,2025-10-28,245.77,PAN03341
SOLACEFIELD,2025-10-02,273.01,PAN02407
SOLACEFIEL*SUB,2025-11-15,452.97,PAN03928
SOLACEFIELD,2025-10-24,482.14,PAN02374
SOLACEFIEL*SUB,2025-10-30,387.17,PAN03514
SOLACEFIELD,2025-10-24,596.75,PAN03925
SOLACEFIEL*SUB,2025-11-08,340.32,PAN02385
SOLACEFIELD,2025-11-04,384.91,PAN00647
SOLACEFIELD,2025-10-07,541.77,PAN00011
SOLACEFIELD,2025-12-13,600.00,PAN00725
SOLACEFIEL*SUB,2025-11-26,401.92,PAN02796
SOLACEFIELD,2025-12-06,504.91,PAN00090
SOLACEFIELD,2025-11-13,499.52,PAN02098
SOLACEFIEL*SUB,2025-10-01,548.42,PAN03868
SOLACEFIELD,2025-10-08,248.89,PAN01745
SOLACEFIEL*SUB,2025-10-09,404.61,PAN00193
SOLACEFIELD,2025-11-06,243.63,PAN02407
SOLACEFIELD,2025-11-24,938.17,PAN03925
SOLACEFIELD,2025-10-29,450.65,PAN01325
SOLACEFIELD,2025-12-10,285.85,PAN03928
SOLACEFIELD,2025-12-09,275.66,PAN03944
SOLACEFIELD,2025-12-07,534.53,PAN03877
SOLACEFIEL*SUB,2025-11-27,782.70,PAN02098
SOLACEFIELD,2025-11-13,462.63,PAN01343
SOLACEFIELD,2025-11-22,568.24,PAN02407
SOLACEFIEL*SUB,2025-11-07,592.67,PAN00493
SOLACEFIELD,2025-11-20,235.84,PAN02203
SOLACEFIELD,2025-12-25,325.17,PAN01038
SOLACEFIELD,2025-12-30,407.62,PAN03995
SOLACEFIEL*SUB,2025-11-18,279.63,PAN03717
SOLACEFIELD,2025-10-23,362.21,PAN00193
SOLACEFIELD,2025-11-28,248.72,PAN02203
SOLACEFIELD,2025-10-14,430.37,PAN00011
SOLACEFIEL*SUB,2025-12-20,440.76,PAN00831
SOLACEFIEL*SUB,2025-11-05,449.01,PAN01038
SOLACEFIEL*SUB,2025-10-10,261.07,PAN01325
SOLACEFIELD,2025-10-31,315.91,PAN02796
SOLACEFIEL*SUB,2025-12-24,331.28,PAN01486
SOLACEFIELD,2025-10-11,400.16,PAN00294
SOLACEFIEL*SUB,2025-11-15,975.46,PAN01522
SOLACEFIELD,2025-12-15,419.71,PAN01455
SOLACEFIEL*SUB,2025-10-15,513.38,PAN03686
SOLACEFIELD,2025-10-29,410.72,PAN03928
SOLACEFIEL*SUB,2025-11-19,746.20,PAN02374
SOLACEFIELD,2025-11-20,555.92,PAN00465
SOLACEFIELD,2025-10-06,568.62,PAN02098
SOLACEFIELD,2025-10-15,656.28,PAN03514
SOLACEFIELD,2025-12-27,286.75,PAN02548
SOLACEFIELD,2025-12-17,289.36,PAN03717
SOLACEFIELD,2025-11-06,419.23,PAN00579
SOLACEFIEL*SUB,2025-11-21,293.97,PAN01343
SOLACEFIEL*SUB,2025-12-01,626.62,PAN01325
SOLACEFIELD,2025-10-03,310.00,PAN00725
SOLACEFIEL*SUB,2025-10-19,362.48,PAN00828
SOLACEFIELD,2025-12-23,270.96,PAN01343
SOLACEFIELD,2025-10-27,489.56,PAN02407
SOLACEFIEL*SUB,2025-12-17,442.78,PAN00011
SOLACEFIELD,2025-12-09,508.28,PAN02199
SOLACEFIELD,2025-10-09,367.09,PAN00973
SOLACEFIELD,2025-12-17,282.96,PAN00193
SOLACEFIELD,2025-12-02,328.84,PAN02374
SOLACEFIELD,2025-10-01,333.86,PAN03835
SOLACEFIELD,2025-11-07,576.90,PAN03944
SOLACEFIELD,2025-11-26,487.26,PAN01599
SOLACEFIEL*SUB,2025-10-08,425.45,PAN00539
SOLACEFIELD,2025-10-27,235.11,PAN00193
SOLACEFIELD,2025-12-17,335.57,PAN00973
SOLACEFIELD,2025-12-14,243.65,PAN02548
SOLACEFIELD,2025-10-03,264.45,PAN01599
SOLACEFIEL*SUB,2025-10-24,260.10,PAN01922
SOLACEFIEL*SUB,2025-11-09,439.93,PAN00723
SOLACEFIELD,2025-10-29,311.32,PAN00530
SOLACEFIELD,2025-11-21,559.45,PAN02796
SOLACEFIELD,2025-11-05,463.43,PAN02548
SOLACEFIELD,2025-11-04,336.03,PAN00973
SOLACEFIELD,2025-12-17,421.88,PAN02796
SOLACEFIEL*SUB,2025-11-04,242.22,PAN02236
