vendor_id,quarter,tier,composite,accel_flag,stall_flag
V0306,2024Q1,C,63.46153846153847,True,False
V0306,2024Q4,C,35.9375,False,True
V0306,2025Q4,C,70.45454545454545,True,False
V0307,2023Q3,C,75.0,True,False
V0307,2023Q4,C,25.76923076923077,False,True
V0307,2024Q1,C,35.0,False,True
V0307,2024Q2,C,64.84375,True,False
V0307,2025Q1,C,26.58730158730159,False,True
V0308,2023Q3,A,21.037296037296034,False,True
V0308,2023Q4,A,74.87912087912088,True,False
V0308,2025Q4,A,89.37762237762237,True,False
V0309,2023Q3,C,65.9090909090909,True,False
V0309,2023Q4,C,32.69230769230769,False,True
V0309,2024Q1,C,68.84615384615384,True,False
V0309,2024Q3,C,28.90625,False,True
V0309,2024Q4,C,64.84375,True,False
V0309,2025Q1,C,31.349206349206348,False,True
V0309,2025Q2,C,70.16129032258064,True,False
V0309,2025Q3,C,73.27586206896552,True,False
V0309,2025Q4,C,39.54545454545455,False,True
V0310,2023Q3,B,9.090909090909092,False,True
V0310,2023Q4,B,72.23776223776223,True,False
V0310,2024Q1,B,87.69230769230768,True,False
V0311,2025Q2,C,68.54838709677418,True,False
V0311,2025Q4,C,31.363636363636363,False,True
V0312,2024Q1,A,79.6923076923077,True,False
V0312,2024Q3,A,38.71222527472527,False,True
V0312,2025Q3,A,78.64058355437666,True,False
V0313,2023Q4,C,38.07692307692308,False,True
V0313,2024Q1,C,67.3076923076923,True,False
V0313,2024Q4,C,71.875,True,False
V0314,2023Q3,B,87.61655011655012,True,False
V0314,2024Q1,B,44.81825866441251,False,True
V0315,2023Q4,C,67.3076923076923,True,False
V0315,2024Q3,C,36.53846153846154,False,True
V0315,2024Q4,C,28.846153846153847,False,True
V0316,2023Q3,C,25.757575757575758,False,True
V0316,2023Q4,C,71.15384615384616,True,False
V0316,2024Q3,C,32.03125,False,True
V0316,2025Q2,C,55.64516129032258,True,False
V0317,2023Q3,B,6.0606060606060606,False,True
V0317,2023Q4,B,56.18881118881119,True,False
V0317,2024Q1,B,57.34265734265735,True,False
V0317,2024Q2,B,71.85314685314685,True,False
V0317,2024Q3,B,34.79020979020979,False,True
V0317,2025Q1,B,78.52702852702852,True,False
V0317,2025Q3,B,42.476489028213166,False,True
V0318,2023Q3,C,67.42424242424242,True,False
V0318,2024Q1,C,41.92307692307692,False,True
V0318,2024Q2,C,72.65625,True,False
V0318,2025Q4,C,72.27272727272728,True,False
V0319,2023Q4,C,27.307692307692307,False,True
V0319,2024Q3,C,70.3125,True,False
V0319,2025Q1,C,37.698412698412696,False,True
V0319,2025Q2,C,72.58064516129033,True,False
V0319,2025Q3,C,38.793103448275865,False,True
V0319,2025Q4,C,71.36363636363635,True,False
V0320,2023Q4,C,68.84615384615384,True,False
V0320,2025Q4,C,59.54545454545455,True,False
V0322,2023Q3,C,70.45454545454545,True,False
V0322,2024Q1,C,25.76923076923077,False,True
V0322,2024Q3,C,73.4375,True,False
V0322,2024Q4,C,27.34375,False,True
V0322,2025Q1,C,29.761904761904763,False,True
V0323,2024Q3,C,74.21875,True,False
V0323,2024Q4,C,26.5625,False,True
V0323,2025Q1,C,71.82539682539682,True,False
V0323,2025Q2,C,26.612903225806452,False,True
V0323,2025Q3,C,74.13793103448276,True,False
V0324,2023Q4,C,26.53846153846154,False,True
V0324,2024Q1,C,71.92307692307692,True,False
V0324,2024Q2,C,29.6875,False,True
V0325,2023Q4,C,67.3076923076923,True,False
V0325,2024Q2,C,39.84375,False,True
V0325,2025Q2,C,29.032258064516128,False,True
V0326,2023Q3,C,65.15151515151514,True,False
V0326,2024Q1,C,31.923076923076923,False,True
V0326,2024Q2,C,66.40625,True,False
V0326,2024Q3,C,33.59375,False,True
V0326,2025Q1,C,67.85714285714286,True,False
V0326,2025Q2,C,34.67741935483871,False,True
V0327,2023Q3,C,66.66666666666666,True,False
V0329,2023Q3,B,15.151515151515152,False,True
V0329,2024Q3,B,6.599650349650348,False,True
V0330,2023Q3,B,16.666666666666664,False,True
V0330,2024Q1,B,68.95104895104895,True,False
V0330,2025Q2,B,83.75817730656439,True,False
V0331,2025Q2,C,27.419354838709676,False,True
V0332,2024Q1,C,61.15384615384615,True,False
V0332,2024Q4,C,34.375,False,True
V0332,2025Q2,C,62.096774193548384,True,False
V0334,2023Q3,B,72.17365967365967,True,False
V0334,2023Q4,B,31.14116652578191,False,True
V0334,2024Q3,B,66.48351648351647,True,False
V0334,2024Q4,B,72.8021978021978,True,False
V0334,2025Q1,B,44.07814407814408,False,True
V0335,2023Q4,B,85.4195804195804,True,False
V0335,2024Q1,B,33.84615384615384,False,True
V0335,2024Q2,B,31.075174825174823,False,True
V0335,2024Q3,B,73.60139860139859,True,False
V0335,2024Q4,B,74.95629370629369,True,False
V0335,2025Q1,B,38.675213675213676,False,True
V0335,2025Q3,B,69.82155775259223,True,False
V0336,2023Q4,C,64.23076923076923,True,False
V0336,2024Q1,C,27.307692307692307,False,True
V0336,2024Q2,C,70.3125,True,False
V0336,2024Q4,C,32.8125,False,True
V0336,2025Q1,C,64.68253968253968,True,False
V0337,2023Q3,B,3.0303030303030303,False,True
V0337,2024Q2,B,85.40209790209788,True,False
V0337,2024Q4,B,34.44055944055944,False,True
V0337,2025Q3,B,80.2990113334941,True,False
V0337,2025Q4,B,85.18753973299427,True,False
V0338,2024Q1,B,35.10489510489511,False,True
V0338,2024Q4,B,61.71328671328671,True,False
V0338,2025Q3,B,31.938750904268144,False,True
V0339,2023Q3,B,89.74358974358974,True,False
V0340,2023Q3,C,28.78787878787879,False,True
V0340,2024Q1,C,65.0,True,False
V0340,2024Q2,C,69.53125,True,False
V0340,2024Q4,C,33.59375,False,True
V0340,2025Q1,C,75.0,True,False
V0340,2025Q2,C,73.38709677419357,True,False
V0341,2023Q3,B,40.0,False,True
V0341,2024Q1,B,83.4051982273326,True,False
V0341,2024Q3,B,32.98492950899367,False,True
V0341,2025Q1,B,79.14559434233789,True,False
V0341,2025Q2,B,81.14669421487602,True,False
V0342,2023Q3,B,41.42857142857143,False,True
V0342,2023Q4,B,36.14804168163852,False,True
V0342,2024Q2,B,57.30027548209365,True,False
V0342,2024Q3,B,82.10986874088478,True,False
V0342,2024Q4,B,44.77394263490519,False,True
V0342,2025Q3,B,84.22865013774103,True,False
V0343,2023Q3,B,10.0,False,True
V0343,2024Q1,B,64.23523775302431,True,False
V0343,2024Q2,B,75.06076810889644,True,False
V0343,2025Q3,B,86.03650137741045,True,False
V0344,2023Q3,B,77.2006940427993,True,False
V0344,2023Q4,B,26.83213049345773,False,True
V0344,2024Q2,B,57.20409621338413,True,False
V0344,2024Q3,B,67.27792331507503,True,False
V0344,2024Q4,B,8.19242676827816,False,True
V0344,2025Q2,B,60.690045248868785,True,False
V0345,2023Q4,C,33.69565217391305,False,True
V0345,2025Q4,C,70.3125,True,False
V0346,2023Q3,B,29.392712550607285,False,True
V0346,2023Q4,B,91.89696649650882,True,False
V0346,2024Q1,B,85.28428093645485,True,False
V0346,2024Q2,B,37.199333174565375,False,True
V0346,2024Q4,B,92.73636580138127,True,False
V0347,2023Q4,A,74.590180986062,True,False
V0347,2024Q1,A,72.80875112682892,True,False
V0347,2024Q4,A,95.93582887700535,True,False
V0347,2025Q1,A,35.94598776452665,False,True
V0347,2025Q3,B,69.59366391184574,True,False
V0347,2025Q4,A,83.94886363636364,True,False
V0348,2023Q3,C,72.85714285714286,True,False
V0348,2023Q4,C,36.594202898550726,False,True
V0348,2024Q3,C,67.6470588235294,True,False
V0348,2025Q1,C,30.970149253731343,False,True
V0348,2025Q3,C,69.53125,True,False
V0348,2025Q4,C,28.90625,False,True
V0349,2023Q3,B,64.3262001156738,True,False
V0349,2023Q4,B,82.37986270022883,True,False
V0349,2024Q3,B,74.11288402000477,True,False
V0351,2023Q3,A,18.091382301908617,False,True
V0351,2023Q4,A,75.5523195340129,True,False
V0351,2024Q2,A,85.7331832254433,True,False
V0351,2024Q3,A,29.75419833004972,False,True
V0351,2025Q2,A,25.21334670231729,False,True
V0352,2024Q1,C,26.44927536231884,False,True
V0352,2024Q2,C,73.52941176470588,True,False
V0352,2025Q1,C,69.77611940298507,True,False
V0352,2025Q3,C,36.71875,False,True
V0353,2023Q3,B,24.28571428571429,False,True
V0353,2023Q4,B,59.12085279674213,True,False
V0353,2024Q3,B,95.18716577540107,True,False
V0353,2024Q4,B,96.79144385026737,True,False
V0354,2024Q2,B,4.926268027872306,False,True
V0355,2024Q2,C,68.38235294117646,True,False
V0355,2024Q4,C,33.088235294117645,False,True
V0355,2025Q1,C,72.01492537313433,True,False
V0355,2025Q3,C,42.96875,False,True
V0356,2023Q3,B,8.571428571428571,False,True
V0357,2023Q3,C,31.428571428571427,False,True
V0357,2024Q1,C,63.405797101449274,True,False
V0357,2024Q2,C,69.85294117647058,True,False
V0357,2024Q4,C,32.35294117647059,False,True
V0357,2025Q1,C,75.0,True,False
V0358,2023Q3,A,81.34181607865818,True,False
V0358,2024Q2,A,20.73740500985083,False,True
V0358,2025Q2,A,20.80102495543672,False,True
V0359,2023Q3,B,87.14285714285712,True,False
V0359,2024Q2,B,23.54561659374493,False,True
V0359,2024Q3,B,24.388267703775725,False,True
V0360,2023Q3,B,29.13823019086177,False,True
V0360,2024Q3,B,4.548702071921886,False,True
V0360,2024Q4,B,12.24100976422958,False,True
V0360,2025Q1,B,79.36431204302374,True,False
V0360,2025Q3,B,10.54864253393665,False,True
V0361,2023Q3,C,34.285714285714285,False,True
V0361,2024Q1,C,67.02898550724638,True,False
V0361,2025Q2,C,29.6875,False,True
V0361,2025Q3,C,64.0625,True,False
V0362,2023Q4,C,71.3768115942029,True,False
V0362,2024Q2,C,36.76470588235294,False,True
V0362,2024Q3,C,27.941176470588236,False,True
V0362,2024Q4,C,69.85294117647058,True,False
V0362,2025Q3,C,57.8125,True,False
V0363,2023Q3,C,71.42857142857143,True,False
V0363,2023Q4,C,30.07246376811594,False,True
V0363,2024Q2,C,63.970588235294116,True,False
V0364,2023Q3,B,15.714285714285714,False,True
V0364,2023Q4,B,36.495388669301704,False,True
V0364,2024Q1,B,83.33932207449992,True,False
V0364,2024Q2,B,87.3764381785772,True,False
V0365,2024Q1,C,38.768115942028984,False,True
V0365,2024Q3,C,61.029411764705884,True,False
V0365,2024Q4,C,66.17647058823529,True,False
V0365,2025Q1,C,32.46268656716418,False,True
V0366,2023Q3,C,27.142857142857142,False,True
V0366,2024Q3,C,66.17647058823529,True,False
V0366,2025Q2,C,34.375,False,True
V0366,2025Q3,C,63.28125,True,False
V0367,2023Q3,B,57.14285714285714,True,False
V0367,2023Q4,B,55.88094382560785,True,False
V0367,2024Q3,B,30.28682547399125,False,True
V0367,2025Q1,B,8.256239463837835,False,True
V0367,2025Q4,B,22.91666666666666,False,True
V0368,2023Q3,C,38.57142857142857,False,True
V0368,2024Q1,C,68.47826086956522,True,False
V0368,2025Q2,C,31.25,False,True
V0369,2023Q4,B,30.552132840462356,False,True
V0369,2024Q1,B,69.60042246083435,True,False
V0369,2024Q2,B,33.150750178613954,False,True
V0369,2024Q3,B,69.6594427244582,True,False
V0369,2025Q1,B,39.74258263339174,False,True
V0369,2025Q2,B,81.25,True,False
V0369,2025Q4,B,40.38461538461538,False,True
V0370,2023Q3,B,78.57142857142857,True,False
V0370,2023Q4,B,25.284465205413824,False,True
V0370,2024Q1,B,21.068391424122648,False,True
V0370,2025Q2,B,58.0750688705234,True,False
V0370,2025Q4,B,35.41666666666666,False,True
V0371,2023Q3,C,26.428571428571427,False,True
V0371,2024Q1,C,69.20289855072463,True,False
V0371,2024Q2,C,29.411764705882355,False,True
V0371,2024Q4,C,74.26470588235294,True,False
V0371,2025Q1,C,29.47761194029851,False,True
V0372,2023Q4,B,58.58123569794051,True,False
V0372,2024Q1,B,12.192689080560934,False,True
V0372,2024Q2,B,74.1366992140986,True,False
V0372,2024Q3,B,25.910931174089068,False,True
V0372,2025Q2,B,74.12330316742081,True,False
V0372,2025Q3,B,20.842760180995477,False,True
V0372,2025Q4,B,91.82692307692308,True,False
V0373,2023Q4,B,20.51742723679482,False,True
V0373,2024Q3,B,4.391508669583535,False,True
V0375,2023Q3,C,30.263157894736842,False,True
V0375,2024Q2,C,69.73684210526315,True,False
V0375,2024Q3,C,30.263157894736842,False,True
V0375,2024Q4,C,32.89473684210526,False,True
V0376,2023Q4,C,73.55072463768116,True,False
V0376,2024Q2,C,30.88235294117647,False,True
V0376,2024Q3,C,75.0,True,False
V0376,2025Q2,C,67.96875,True,False
V0376,2025Q4,C,42.1875,False,True
V0377,2023Q4,B,97.32441471571906,True,False
V0377,2024Q1,B,15.020829666138589,False,True
V0377,2024Q3,B,65.08692545844248,True,False
V0378,2023Q3,C,27.857142857142858,False,True
V0378,2023Q4,C,69.92753623188405,True,False
V0378,2024Q1,C,27.17391304347826,False,True
V0379,2023Q4,C,41.666666666666664,False,True
V0379,2024Q1,C,34.42028985507247,False,True
V0379,2024Q3,C,60.294117647058826,True,False
V0379,2025Q3,C,61.71875,True,False
V0380,2024Q2,B,39.815264948954784,False,True
V0380,2024Q3,B,25.911521633446764,False,True
V0380,2025Q1,B,7.41334649068706,False,True
V0381,2023Q4,B,69.62510480297041,True,False
V0381,2024Q2,B,31.064657267865822,False,True
V0381,2024Q4,B,71.9332361043591,True,False
V0381,2025Q1,B,27.731178816660492,False,True
V0381,2025Q2,B,11.243112947658402,False,True
V0382,2023Q4,B,18.948377051143847,False,True
V0382,2024Q2,B,68.6436558094312,True,False
V0382,2025Q4,B,34.280303030303024,False,True
V0383,2023Q3,B,68.42105263157895,True,False
V0383,2023Q4,B,13.8755980861244,False,True
V0383,2024Q1,B,60.27212918660287,True,False
V0383,2024Q3,B,90.76455342902712,True,False
V0383,2025Q1,B,33.363237639553425,False,True
V0383,2025Q2,B,84.75935828877006,True,False
V0383,2025Q4,B,30.965909090909086,False,True
V0384,2023Q3,C,25.714285714285715,False,True
V0384,2024Q2,C,63.23529411764706,True,False
V0384,2025Q4,C,31.25,False,True
V0385,2023Q3,B,65.71428571428571,True,False
V0385,2024Q1,B,18.678883698646544,False,True
V0385,2025Q3,B,8.453856749311292,False,True
V0387,2023Q3,C,37.857142857142854,False,True
V0387,2024Q1,C,28.6231884057971,False,True
V0387,2024Q2,C,59.55882352941176,True,False
V0387,2024Q3,C,62.5,True,False
V0387,2024Q4,C,25.735294117647058,False,True
V0387,2025Q1,C,69.02985074626866,True,False
V0387,2025Q4,C,25.78125,False,True
V0388,2023Q3,C,70.0,True,False
V0388,2024Q2,C,32.35294117647059,False,True
V0388,2024Q3,C,30.147058823529413,False,True
V0388,2025Q1,C,61.56716417910448,True,False
V0388,2025Q3,C,28.125,False,True
V0388,2025Q4,C,60.9375,True,False
V0389,2023Q3,B,35.714285714285715,False,True
V0389,2023Q4,B,75.0868367469158,True,False
V0389,2024Q1,B,36.47143370463528,False,True
V0389,2024Q2,B,77.18360071301248,True,False
V0389,2025Q4,B,85.46831955922863,True,False
V0390,2023Q3,B,7.142857142857142,False,True
V0390,2023Q4,B,61.07318241705593,True,False
V0390,2024Q3,B,70.97715119105492,True,False
V0390,2024Q4,B,39.199481445470745,False,True
V0390,2025Q2,B,67.63085399449034,True,False
V0390,2025Q3,B,92.51033057851238,True,False
V0391,2024Q1,B,64.98855835240275,True,False
V0391,2024Q2,B,89.59276018099547,True,False
V0391,2024Q4,B,24.55346511074065,False,True
V0391,2025Q1,B,63.35125989485769,True,False
V0391,2025Q3,B,81.50452488687782,True,False
V0392,2024Q2,B,13.169802333889022,False,True
V0392,2024Q3,B,75.44653488925934,True,False
V0392,2025Q2,B,75.05656108597285,True,False
V0392,2025Q3,B,85.60520361990949,True,False
V0393,2023Q4,C,26.44927536231884,False,True
V0393,2024Q1,C,74.27536231884059,True,False
V0393,2024Q2,C,25.735294117647058,False,True
V0393,2024Q3,C,73.52941176470588,True,False
V0393,2024Q4,C,31.61764705882353,False,True
V0393,2025Q3,C,32.03125,False,True
V0395,2023Q3,B,100.0,True,False
V0395,2023Q4,B,19.475386273805245,False,True
V0395,2024Q1,B,23.94897592526051,False,True
V0395,2024Q2,B,87.79776373359259,True,False
V0395,2024Q3,B,73.76438178577217,True,False
V0395,2024Q4,B,42.732134175984434,False,True
V0395,2025Q1,C,37.121212121212125,False,True
V0396,2023Q3,B,94.28571428571428,True,False
V0396,2023Q4,B,41.202539226254636,False,True
V0396,2024Q3,B,27.402365905039698,False,True
V0396,2024Q4,B,16.80440771349862,False,True
V0397,2023Q3,B,77.14285714285715,True,False
V0397,2025Q2,B,35.657713498622584,False,True
V0397,2025Q3,B,15.323691460055095,False,True
V0397,2025Q4,B,7.834022038567492,False,True
V0398,2023Q3,A,89.01098901098901,True,False
V0398,2024Q3,A,95.28966131907308,True,False
V0398,2025Q2,A,33.83244206773618,False,True
V0398,2025Q3,A,21.951871657754012,False,True
V0399,2023Q3,B,81.42857142857143,True,False
V0399,2023Q4,B,85.7827284704755,True,False
V0399,2024Q2,B,40.98201263976665,False,True
V0399,2024Q3,B,17.01507049100632,False,True
V0399,2025Q2,B,59.77961432506886,True,False
V0399,2025Q4,B,29.734848484848477,False,True
V0402,2023Q3,C,36.42857142857143,False,True
V0402,2024Q2,C,31.61764705882353,False,True
V0402,2024Q4,C,57.35294117647059,True,False
V0402,2025Q1,C,33.95522388059702,False,True
V0402,2025Q4,C,64.84375,True,False
V0403,2023Q4,C,58.33333333333333,True,False
V0403,2024Q2,C,75.0,True,False
V0403,2025Q4,C,43.75,False,True
V0404,2023Q3,B,84.28571428571428,True,False
V0404,2024Q1,B,42.496107318241705,False,True
V0404,2024Q4,B,66.27775076972938,True,False
V0404,2025Q1,B,87.7019859380782,True,False
V0404,2025Q4,B,80.02754820936639,True,False
V0405,2023Q3,B,55.777906304222086,True,False
V0405,2023Q4,B,76.43020594965674,True,False
V0405,2024Q1,B,25.048406970603768,False,True
V0405,2024Q4,B,59.56180042867349,True,False
V0405,2025Q3,B,32.890271493212666,False,True
V0405,2025Q4,B,65.38461538461539,True,False
V0406,2023Q3,C,67.85714285714286,True,False
V0406,2023Q4,C,34.42028985507247,False,True
V0406,2024Q3,C,27.205882352941178,False,True
V0406,2025Q1,C,68.28358208955223,True,False
V0406,2025Q4,C,73.4375,True,False
V0407,2023Q4,C,64.85507246376812,True,False
V0407,2024Q2,C,30.147058823529413,False,True
V0407,2024Q3,C,55.147058823529406,True,False
V0408,2023Q3,B,83.60902255639097,True,False
V0408,2024Q1,B,80.96579240744,True,False
V0408,2024Q3,B,34.4605858537747,False,True
V0408,2024Q4,B,74.11288402000477,True,False
V0408,2025Q2,B,18.693438914027148,False,True
V0409,2023Q3,C,73.57142857142858,True,False
V0409,2023Q4,C,32.2463768115942,False,True
V0409,2024Q2,C,66.91176470588235,True,False
V0409,2024Q4,C,34.55882352941177,False,True
V0409,2025Q1,C,66.7910447761194,True,False
V0411,2025Q1,C,26.492537313432834,False,True
V0412,2023Q3,B,80.0,True,False
V0412,2023Q4,B,34.9922146364834,False,True
V0412,2024Q3,B,68.72467995462647,True,False
V0412,2025Q3,B,77.28994490358124,True,False
V0413,2023Q3,B,20.0,False,True
V0413,2024Q3,B,59.957867444498454,True,False
V0413,2024Q4,B,74.00745422135796,True,False
V0413,2025Q1,B,83.71777476255087,True,False
V0413,2025Q2,B,99.43181818181817,True,False
V0414,2023Q3,B,68.53672643146326,True,False
V0414,2023Q4,B,44.08261456316376,False,True
V0414,2024Q2,B,37.79471302691117,False,True
V0414,2025Q4,B,25.0,False,True
V0415,2023Q4,C,26.515151515151516,False,True
V0416,2023Q3,B,75.71428571428571,True,False
V0416,2025Q1,B,77.70239710538218,True,False
V0416,2025Q2,B,27.582644628099168,False,True
V0416,2025Q4,B,65.35812672176307,True,False
V0417,2023Q4,B,13.678284824529884,False,True
V0417,2024Q3,B,21.957543347917678,False,True
V0417,2025Q1,B,15.248139467949505,False,True
V0417,2025Q3,B,10.158402203856747,False,True
V0418,2023Q4,B,99.99999999999999,True,False
V0418,2024Q1,B,74.17654808959156,True,False
V0420,2023Q3,C,62.142857142857146,True,False
V0420,2025Q4,C,72.65625,True,False
V0421,2023Q3,B,92.3076923076923,True,False
V0421,2023Q4,B,19.93006993006993,False,True
V0421,2024Q1,B,19.93006993006993,False,True
V0421,2025Q1,B,19.636363636363633,False,True
V0422,2023Q4,C,67.3076923076923,True,False
V0422,2024Q3,C,28.846153846153847,False,True
V0422,2024Q4,C,73.07692307692308,True,False
V0422,2025Q2,C,45.0,False,True
V0423,2023Q4,C,75.0,True,False
V0425,2023Q4,C,65.38461538461539,True,False
V0425,2024Q2,C,40.38461538461539,False,True
V0425,2024Q3,C,30.76923076923077,False,True
V0425,2024Q4,C,57.69230769230769,True,False
V0425,2025Q2,C,67.0,True,False
V0425,2025Q4,C,41.0,False,True
V0426,2025Q1,C,65.0,True,False
V0426,2025Q4,C,63.0,True,False
V0428,2024Q2,C,60.714285714285715,True,False
V0428,2024Q4,C,35.714285714285715,False,True
V0428,2025Q1,C,71.42857142857143,True,False
V0428,2025Q2,C,75.0,True,False
V0429,2023Q3,C,67.3076923076923,True,False
V0429,2024Q2,C,59.61538461538461,True,False
V0429,2025Q2,C,31.0,False,True
V0429,2025Q3,C,69.0,True,False
V0436,2023Q3,A,77.8698224852071,True,False
V0436,2023Q4,A,37.38461538461539,False,True
V0436,2025Q1,A,67.4,True,False
V0436,2025Q2,A,71.4,True,False
V0438,2023Q3,B,20.0,False,True
V0438,2023Q4,B,75.0,True,False
V0438,2024Q4,B,42.5,False,True
V0438,2025Q1,B,70.0,True,False
V0439,2023Q4,C,26.923076923076923,False,True
V0439,2024Q1,C,65.38461538461539,True,False
V0439,2025Q1,C,35.0,False,True
V0439,2025Q2,C,27.0,False,True
V0439,2025Q3,C,71.0,True,False
V0439,2025Q4,C,29.0,False,True
V0441,2023Q3,B,56.92307692307692,True,False
V0441,2024Q2,B,69.94082840236688,True,False
V0441,2024Q3,B,20.94674556213018,False,True
V0441,2024Q4,B,72.78106508875739,True,False
V0441,2025Q1,B,100.0,True,False
V0445,2024Q3,C,67.85714285714286,True,False
V0445,2024Q4,C,75.0,True,False
V0447,2023Q4,C,65.0,True,False
V0447,2024Q2,C,45.0,False,True
V0447,2024Q3,C,75.0,True,False
V0447,2025Q1,C,45.0,False,True
V0447,2025Q2,C,75.0,True,False
V0447,2025Q3,C,75.0,True,False
V0448,2023Q3,C,30.76923076923077,False,True
V0448,2024Q1,C,67.3076923076923,True,False
V0448,2024Q4,C,28.846153846153847,False,True
V0448,2025Q1,C,57.0,True,False
V0448,2025Q2,C,63.0,True,False
V0448,2025Q3,C,35.0,False,True
V0450,2023Q3,C,38.46153846153846,False,True
V0450,2024Q1,C,73.07692307692308,True,False
V0450,2024Q2,C,42.30769230769231,False,True
V0450,2024Q4,C,26.923076923076923,False,True
V0450,2025Q3,C,63.0,True,False
V0450,2025Q4,C,27.0,False,True
V0451,2023Q3,B,88.16568047337277,True,False
V0451,2023Q4,B,31.597633136094675,False,True
V0451,2024Q1,B,24.497041420118343,False,True
V0451,2024Q2,B,95.26627218934911,True,False
V0451,2025Q1,B,16.307692307692307,False,True
V0452,2023Q3,C,34.61538461538461,False,True
V0452,2024Q3,C,59.61538461538461,True,False
V0452,2025Q3,C,33.0,False,True
V0456,2023Q3,C,36.53846153846154,False,True
V0456,2024Q1,C,71.15384615384616,True,False
V0456,2024Q3,C,38.46153846153846,False,True
V0456,2024Q4,C,71.15384615384616,True,False
V0456,2025Q3,C,75.0,True,False
V0456,2025Q4,C,35.0,False,True
V0457,2023Q3,C,28.846153846153847,False,True
V0457,2023Q4,C,75.0,True,False
V0457,2024Q1,C,36.53846153846154,False,True
V0457,2024Q4,C,36.53846153846154,False,True
V0459,2023Q3,B,76.92307692307693,True,False
V0459,2023Q4,B,82.86713286713287,True,False
V0459,2025Q3,B,5.999999999999999,False,True
V0462,2023Q3,B,96.15384615384616,True,False
V0462,2024Q1,B,85.66433566433565,True,False
V0463,2023Q4,C,71.15384615384616,True,False
V0463,2024Q1,C,28.846153846153847,False,True
V0463,2024Q3,C,26.923076923076923,False,True
V0463,2024Q4,C,75.0,True,False
V0463,2025Q3,C,29.0,False,True
V0463,2025Q4,C,71.0,True,False
V0465,2023Q4,C,69.23076923076923,True,False
V0465,2024Q1,C,26.923076923076923,False,True
V0465,2024Q3,C,61.53846153846153,True,False
V0465,2024Q4,C,34.61538461538461,False,True
V0465,2025Q1,C,73.0,True,False
V0465,2025Q2,C,29.0,False,True
V0465,2025Q4,C,65.0,True,False
V0466,2023Q3,B,3.8461538461538463,False,True
V0466,2023Q4,B,89.51048951048949,True,False
V0466,2024Q1,B,22.377622377622373,False,True
V0466,2025Q3,B,75.81818181818181,True,False
V0469,2023Q3,B,65.38461538461539,True,False
V0469,2024Q1,B,25.17482517482517,False,True
V0469,2024Q2,B,59.96503496503497,True,False
V0469,2025Q1,B,20.727272727272723,False,True
V0469,2025Q3,B,68.72727272727272,True,False
V0470,2023Q4,C,28.846153846153847,False,True
V0470,2025Q1,C,69.0,True,False
V0472,2023Q3,B,15.384615384615385,False,True
V0472,2023Q4,B,38.28671328671328,False,True
V0472,2025Q4,B,13.454545454545453,False,True
V0473,2023Q4,B,66.78321678321677,True,False
V0473,2024Q2,B,28.321678321678323,False,True
V0473,2024Q3,B,24.125874125874127,False,True
V0474,2023Q3,C,65.38461538461539,True,False
V0474,2024Q2,C,26.923076923076923,False,True
V0474,2024Q3,C,75.0,True,False
V0474,2024Q4,C,69.23076923076923,True,False
V0474,2025Q1,C,37.0,False,True
V0474,2025Q3,C,67.0,True,False
V0474,2025Q4,C,39.0,False,True
V0476,2023Q3,C,75.0,True,False
V0476,2023Q4,C,30.76923076923077,False,True
V0476,2024Q1,C,69.23076923076923,True,False
V0476,2024Q3,C,34.61538461538461,False,True
V0476,2024Q4,C,67.3076923076923,True,False
V0476,2025Q1,C,33.0,False,True
V0476,2025Q4,C,69.0,True,False
V0480,2024Q1,B,86.36363636363636,True,False
V0480,2025Q1,B,17.636363636363633,False,True
V0480,2025Q2,B,22.0,False,True
