vendor_id,segment,quarter,jobs_status,jobs_new_postings,web_status,web_months_observed,spend_status,spend_txn_count,tier,tier_reason
V0277,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0277,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0277,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0277,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0277,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0278,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0278,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0278,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0278,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0278,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0278,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0278,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0278,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0278,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0278,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0278,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0278,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0279,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0279,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0279,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0279,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0279,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0279,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0279,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0279,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0279,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0279,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0279,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0279,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0280,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0280,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0280,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0280,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0280,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0280,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0280,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0280,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0280,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0280,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0280,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0280,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0281,security,2023Q1,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0281,security,2023Q2,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0281,security,2023Q3,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0281,security,2023Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0281,security,2024Q1,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0281,security,2024Q2,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0281,security,2024Q3,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0281,security,2024Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0281,security,2025Q1,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0281,security,2025Q2,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0281,security,2025Q3,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0281,security,2025Q4,tracked_zero,0,present,1,absent,0,B,no_spend_channel
V0282,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0282,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0282,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0282,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0282,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0282,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0282,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0282,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0282,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0282,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0282,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0282,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0283,security,2023Q1,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0283,security,2023Q2,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0283,security,2023Q3,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0283,security,2023Q4,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0283,security,2024Q1,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0283,security,2024Q2,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0283,security,2024Q3,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0283,security,2024Q4,tracked_active,6,present,3,absent,0,B,no_spend_channel
V0283,security,2025Q1,tracked_active,6,present,3,absent,0,B,no_spend_channel
V0283,security,2025Q2,tracked_active,6,present,3,absent,0,B,no_spend_channel
V0283,security,2025Q3,tracked_active,7,present,3,absent,0,B,no_spend_channel
V0283,security,2025Q4,tracked_active,7,present,3,absent,0,B,no_spend_channel
V0284,security,2023Q1,tracked_active,6,present,3,absent,0,B,no_spend_channel
V0284,security,2023Q2,tracked_active,6,present,3,absent,0,B,no_spend_channel
V0284,security,2023Q3,tracked_active,7,present,3,absent,0,B,no_spend_channel
V0284,security,2023Q4,tracked_active,14,present,3,absent,0,B,no_spend_channel
V0284,security,2024Q1,tracked_active,17,present,3,absent,0,B,no_spend_channel
V0284,security,2024Q2,tracked_active,16,present,3,absent,0,B,no_spend_channel
V0284,security,2024Q3,tracked_active,19,present,3,absent,0,B,no_spend_channel
V0284,security,2024Q4,tracked_active,22,present,3,absent,0,B,no_spend_channel
V0284,security,2025Q1,tracked_active,28,present,3,absent,0,B,no_spend_channel
V0284,security,2025Q2,tracked_active,27,present,3,absent,0,B,no_spend_channel
V0284,security,2025Q3,tracked_active,33,present,3,absent,0,B,no_spend_channel
V0284,security,2025Q4,tracked_active,39,present,3,absent,0,B,no_spend_channel
V0285,security,2023Q1,tracked_active,13,present,3,absent,0,B,no_spend_channel
V0285,security,2023Q2,tracked_active,14,present,3,absent,0,B,no_spend_channel
V0285,security,2023Q3,tracked_active,13,present,3,absent,0,B,no_spend_channel
V0285,security,2023Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0285,security,2024Q1,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0285,security,2024Q2,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0285,security,2024Q3,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0285,security,2024Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0285,security,2025Q1,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0285,security,2025Q2,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0285,security,2025Q3,tracked_zero,0,present,1,absent,0,B,no_spend_channel
V0285,security,2025Q4,tracked_zero,0,absent,0,absent,0,C,post_shutdown_dark
V0286,security,2023Q1,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0286,security,2023Q2,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0286,security,2023Q3,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0286,security,2023Q4,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0286,security,2024Q1,tracked_active,6,present,3,absent,0,B,no_spend_channel
V0286,security,2024Q2,tracked_active,7,present,3,absent,0,B,no_spend_channel
V0286,security,2024Q3,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0286,security,2024Q4,tracked_active,10,present,3,absent,0,B,no_spend_channel
V0286,security,2025Q1,tracked_active,11,present,3,absent,0,B,no_spend_channel
V0286,security,2025Q2,tracked_active,13,present,3,absent,0,B,no_spend_channel
V0286,security,2025Q3,tracked_active,15,present,3,absent,0,B,no_spend_channel
V0286,security,2025Q4,tracked_active,16,present,3,absent,0,B,no_spend_channel
V0287,security,2023Q1,tracked_active,7,present,3,absent,0,B,no_spend_channel
V0287,security,2023Q2,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0287,security,2023Q3,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0287,security,2023Q4,tracked_active,9,present,3,absent,0,B,no_spend_channel
V0287,security,2024Q1,tracked_active,9,present,3,absent,0,B,no_spend_channel
V0287,security,2024Q2,tracked_active,11,present,3,absent,0,B,no_spend_channel
V0287,security,2024Q3,tracked_active,10,present,3,absent,0,B,no_spend_channel
V0287,security,2024Q4,tracked_active,10,present,3,absent,0,B,no_spend_channel
V0287,security,2025Q1,tracked_active,12,present,3,absent,0,B,no_spend_channel
V0287,security,2025Q2,tracked_active,13,present,3,absent,0,B,no_spend_channel
V0287,security,2025Q3,tracked_active,14,present,3,absent,0,B,no_spend_channel
V0287,security,2025Q4,tracked_active,13,present,3,absent,0,B,no_spend_channel
V0288,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0288,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0288,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0288,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0288,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0288,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0288,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0288,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0288,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0288,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0288,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0288,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0289,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0289,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0289,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0289,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0289,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0289,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0289,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0289,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0289,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0289,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0289,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0289,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0290,security,2023Q1,tracked_active,4,present,3,present,36,A,full
V0290,security,2023Q2,tracked_active,4,present,3,present,35,A,full
V0290,security,2023Q3,tracked_active,4,present,3,present,42,A,full
V0290,security,2023Q4,tracked_active,5,present,3,present,40,A,full
V0290,security,2024Q1,tracked_active,6,present,3,present,46,A,full
V0290,security,2024Q2,tracked_active,4,present,3,present,46,A,full
V0290,security,2024Q3,tracked_active,9,present,3,present,56,A,full
V0290,security,2024Q4,tracked_active,8,present,3,present,49,A,full
V0290,security,2025Q1,tracked_active,6,present,3,present,65,A,full
V0290,security,2025Q2,tracked_active,7,present,3,present,53,A,full
V0290,security,2025Q3,tracked_active,7,present,3,present,64,A,full
V0290,security,2025Q4,tracked_active,7,present,3,present,57,A,full
V0291,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0291,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0291,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0291,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0291,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0291,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0291,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0291,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0291,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0291,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0291,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0291,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0292,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0292,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0292,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0292,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0292,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0292,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0292,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0292,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0292,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0292,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0292,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0292,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0293,security,2023Q1,tracked_active,11,present,3,absent,0,B,no_spend_channel
V0293,security,2023Q2,tracked_active,13,present,3,absent,0,B,no_spend_channel
V0293,security,2023Q3,tracked_active,12,present,3,absent,0,B,no_spend_channel
V0293,security,2023Q4,tracked_active,15,present,3,absent,0,B,no_spend_channel
V0293,security,2024Q1,tracked_active,13,present,3,absent,0,B,no_spend_channel
V0293,security,2024Q2,tracked_active,16,present,3,absent,0,B,no_spend_channel
V0293,security,2024Q3,tracked_active,17,present,3,absent,0,B,no_spend_channel
V0293,security,2024Q4,tracked_active,17,present,3,absent,0,B,no_spend_channel
V0293,security,2025Q1,tracked_active,18,present,3,absent,0,B,no_spend_channel
V0293,security,2025Q2,tracked_active,20,present,3,absent,0,B,no_spend_channel
V0293,security,2025Q3,tracked_active,21,present,3,absent,0,B,no_spend_channel
V0293,security,2025Q4,tracked_active,21,present,3,absent,0,B,no_spend_channel
V0294,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0294,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0294,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0294,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0294,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0294,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0294,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0294,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0294,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0294,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0294,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0294,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0295,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0295,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0295,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0295,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0295,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0295,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0295,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0295,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0295,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0295,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0295,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0295,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0296,security,2023Q1,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0296,security,2023Q2,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0296,security,2023Q3,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0296,security,2023Q4,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0296,security,2024Q1,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0296,security,2024Q2,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0296,security,2024Q3,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0296,security,2024Q4,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0296,security,2025Q1,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0296,security,2025Q2,tracked_active,6,present,3,absent,0,B,no_spend_channel
V0296,security,2025Q3,tracked_active,7,present,3,absent,0,B,no_spend_channel
V0296,security,2025Q4,tracked_active,9,present,3,absent,0,B,no_spend_channel
V0297,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0297,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0297,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0297,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0297,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0297,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0297,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0297,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0297,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0297,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0297,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0297,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0298,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0298,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0298,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0298,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0298,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0298,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0298,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0298,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0298,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0298,security,2025Q2,untracked,0,present,1,absent,0,C,no_spend_channel
V0298,security,2025Q3,untracked,0,absent,0,absent,0,C,post_shutdown_dark
V0298,security,2025Q4,untracked,0,absent,0,absent,0,C,no_spend_channel
V0299,security,2023Q1,tracked_active,3,present,3,absent,0,B,no_spend_channel
V0299,security,2023Q2,tracked_active,3,present,3,absent,0,B,no_spend_channel
V0299,security,2023Q3,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0299,security,2023Q4,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0299,security,2024Q1,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0299,security,2024Q2,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0299,security,2024Q3,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0299,security,2024Q4,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0299,security,2025Q1,tracked_active,9,present,3,absent,0,B,no_spend_channel
V0299,security,2025Q2,tracked_active,11,present,3,absent,0,B,no_spend_channel
V0299,security,2025Q3,tracked_active,11,present,3,absent,0,B,no_spend_channel
V0299,security,2025Q4,tracked_active,15,present,3,absent,0,B,no_spend_channel
V0300,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0300,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0300,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0300,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0300,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0300,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0300,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0300,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0300,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0300,security,2025Q2,untracked,0,present,1,absent,0,C,no_spend_channel
V0300,security,2025Q3,untracked,0,absent,0,absent,0,C,post_shutdown_dark
V0300,security,2025Q4,untracked,0,absent,0,absent,0,C,no_spend_channel
V0301,security,2023Q1,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0301,security,2023Q2,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0301,security,2023Q3,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0301,security,2023Q4,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0301,security,2024Q1,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0301,security,2024Q2,tracked_active,1,present,3,absent,0,B,no_spend_channel
V0301,security,2024Q3,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0301,security,2024Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0301,security,2025Q1,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0301,security,2025Q2,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0301,security,2025Q3,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0301,security,2025Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0302,security,2023Q1,untracked,0,present,3,present,15,B,untracked_jobs
V0302,security,2023Q2,untracked,0,present,3,present,21,B,untracked_jobs
V0302,security,2023Q3,untracked,0,present,3,present,20,B,untracked_jobs
V0302,security,2023Q4,untracked,0,present,3,present,22,B,untracked_jobs
V0302,security,2024Q1,untracked,0,present,3,present,29,B,untracked_jobs
V0302,security,2024Q2,untracked,0,present,3,present,29,B,untracked_jobs
V0302,security,2024Q3,untracked,0,present,3,present,33,B,untracked_jobs
V0302,security,2024Q4,untracked,0,present,3,present,24,B,untracked_jobs
V0302,security,2025Q1,untracked,0,present,3,present,31,B,untracked_jobs
V0302,security,2025Q2,untracked,0,present,3,present,27,B,untracked_jobs
V0302,security,2025Q3,untracked,0,present,3,present,32,B,untracked_jobs
V0302,security,2025Q4,untracked,0,present,3,present,34,B,untracked_jobs
V0303,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0303,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0303,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0303,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0303,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0303,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0303,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0303,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0303,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0303,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0303,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0303,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0304,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0304,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0304,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0304,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0304,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0304,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0304,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0304,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0304,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0304,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0304,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0304,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0305,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0305,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0305,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0305,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0305,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0305,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0305,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0305,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0305,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0305,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0305,security,2025Q3,untracked,0,absent,0,absent,0,C,post_shutdown_dark
V0305,security,2025Q4,untracked,0,absent,0,absent,0,C,no_spend_channel
V0306,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0306,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0306,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0306,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0306,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0306,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0306,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0306,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0306,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0306,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0306,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0306,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0307,security,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0307,security,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0307,security,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0307,security,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0307,security,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0307,security,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0307,security,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0307,security,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0307,security,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0307,security,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0307,security,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0307,security,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0308,security,2023Q1,tracked_active,11,present,3,present,32,A,full
V0308,security,2023Q2,tracked_active,11,present,3,present,36,A,full
V0308,security,2023Q3,tracked_active,13,present,3,present,36,A,full
V0308,security,2023Q4,tracked_active,16,present,3,present,44,A,full
V0308,security,2024Q1,tracked_active,15,present,3,present,43,A,full
V0308,security,2024Q2,tracked_active,16,present,3,present,54,A,full
V0308,security,2024Q3,tracked_active,18,present,3,present,58,A,full
