panelist_id,age_band,income_band,region,joined_month,left_month
1973,30-44,low,south,1,9
1974,30-44,low,south,1,
1975,30-44,low,south,1,
1976,30-44,low,south,1,
1977,30-44,low,south,1,19
1978,30-44,low,south,1,
1979,30-44,low,south,1,
1980,30-44,low,south,1,
1981,30-44,low,south,1,
1982,30-44,low,south,1,
1983,30-44,low,south,1,
1984,30-44,low,south,1,
1985,30-44,low,south,1,
1986,30-44,low,south,1,
1987,30-44,low,south,1,
1988,30-44,low,south,1,
1989,30-44,low,south,1,
1990,30-44,low,south,1,
1991,30-44,low,south,1,22
1992,30-44,low,south,1,
1993,30-44,low,south,1,
1994,30-44,low,south,1,18
1995,30-44,low,south,1,
1996,30-44,low,south,1,16
1997,30-44,low,south,1,
1998,30-44,low,south,1,
1999,30-44,low,south,1,
2000,30-44,low,south,1,
2001,30-44,low,south,1,33
2002,30-44,low,south,1,
2003,30-44,low,south,1,
2004,30-44,low,south,1,
2005,30-44,low,south,1,
2006,30-44,low,south,1,
2007,30-44,low,south,1,
2008,30-44,low,south,1,
2009,30-44,low,south,1,11
2010,30-44,low,south,1,14
2011,30-44,low,south,1,23
2012,30-44,low,south,1,
2013,30-44,low,south,1,35
2014,30-44,low,south,1,
2015,30-44,low,south,1,
2016,30-44,low,south,1,
2017,30-44,low,south,1,6
2018,30-44,low,south,1,
2019,30-44,low,south,1,7
2020,30-44,low,south,1,
2021,30-44,low,south,1,
2022,30-44,low,south,1,
2023,30-44,low,south,1,
2024,30-44,low,south,1,
2025,30-44,low,south,1,2
2026,30-44,low,south,1,22
2027,30-44,low,south,1,
2028,30-44,low,south,1,
2029,30-44,low,south,1,34
2030,30-44,low,south,1,
2031,30-44,low,south,1,
2032,30-44,low,south,1,
2033,30-44,low,south,1,5
2034,30-44,low,south,1,9
2035,30-44,low,south,1,
2036,30-44,low,south,1,29
2037,30-44,low,south,1,7
2038,30-44,low,south,1,
2039,30-44,low,south,1,
2040,30-44,low,south,1,27
2041,30-44,low,south,1,15
2042,30-44,low,south,1,15
2043,30-44,low,south,1,
2044,30-44,low,south,1,
2045,30-44,low,south,1,
2046,30-44,low,south,1,7
2047,30-44,low,south,1,
2048,30-44,low,south,1,
2049,30-44,low,south,1,
2050,30-44,low,south,1,20
2051,30-44,low,south,1,
2052,30-44,low,south,1,2
2053,30-44,low,south,1,
2054,30-44,low,south,1,
2055,30-44,low,south,1,15
2056,30-44,low,south,1,
2057,30-44,low,south,1,9
2058,30-44,low,south,1,
2059,30-44,low,south,1,
2060,30-44,low,south,1,
2061,30-44,low,south,1,
2062,30-44,low,south,1,
2063,30-44,low,south,1,
2064,30-44,low,south,1,
2065,30-44,low,south,1,
2066,30-44,low,south,1,4
2067,30-44,low,south,1,
2068,30-44,low,south,1,
2069,30-44,low,south,1,21
2070,30-44,low,south,1,
2071,30-44,low,south,1,
2072,30-44,low,south,1,
2073,30-44,low,south,1,
2074,30-44,low,south,1,
2075,30-44,low,south,1,9
2076,30-44,low,south,1,
2077,30-44,low,south,1,
2078,30-44,low,south,1,33
2079,30-44,low,south,1,
2080,30-44,low,south,1,2
2081,30-44,low,south,1,22
2082,30-44,low,south,1,
2083,30-44,low,south,1,4
2084,30-44,low,south,1,
2085,30-44,low,south,1,
2086,30-44,low,south,1,
2087,30-44,low,south,1,
2088,30-44,low,south,1,
2089,30-44,low,south,1,20
2090,30-44,low,south,1,34
2091,30-44,low,south,1,
2092,30-44,low,south,1,2
2093,30-44,low,south,1,17
2094,30-44,low,south,1,
2095,30-44,low,south,1,
2096,30-44,low,south,1,24
2097,30-44,low,south,1,16
2098,30-44,low,south,1,
2099,30-44,low,south,1,
2100,30-44,low,south,1,
2101,30-44,low,south,1,5
2102,30-44,low,south,1,
2103,30-44,low,south,1,
2104,30-44,low,south,1,
2105,30-44,low,south,1,
2106,30-44,low,south,1,
2107,30-44,low,south,1,
2108,30-44,low,south,1,
2109,30-44,low,south,1,
2110,30-44,low,south,1,
2111,30-44,low,east,1,12
2112,30-44,low,east,1,
2113,30-44,low,east,1,
2114,30-44,low,east,1,
2115,30-44,low,east,1,12
2116,30-44,low,east,1,16
2117,30-44,low,east,1,17
2118,30-44,low,east,1,7
2119,30-44,low,east,1,
2120,30-44,low,east,1,
2121,30-44,low,east,1,
2122,30-44,low,east,1,
2123,30-44,low,east,1,
2124,30-44,low,east,1,
2125,30-44,low,east,1,19
2126,30-44,low,east,1,7
2127,30-44,low,east,1,
2128,30-44,low,east,1,17
2129,30-44,low,east,1,
2130,30-44,low,east,1,
2131,30-44,low,east,1,
2132,30-44,low,east,1,6
2133,30-44,low,east,1,7
2134,30-44,low,east,1,
2135,30-44,low,east,1,
2136,30-44,low,east,1,
2137,30-44,low,east,1,
2138,30-44,low,east,1,
2139,30-44,low,east,1,
2140,30-44,low,east,1,
2141,30-44,low,east,1,
2142,30-44,low,east,1,
2143,30-44,low,east,1,
2144,30-44,low,east,1,
2145,30-44,low,east,1,
2146,30-44,low,east,1,28
2147,30-44,low,east,1,
2148,30-44,low,east,1,11
2149,30-44,low,east,1,
2150,30-44,low,east,1,34
2151,30-44,low,east,1,
2152,30-44,low,east,1,
2153,30-44,low,east,1,
2154,30-44,low,east,1,
2155,30-44,low,east,1,33
2156,30-44,low,east,1,
2157,30-44,low,east,1,
2158,30-44,low,east,1,
2159,30-44,low,east,1,
2160,30-44,low,east,1,
2161,30-44,low,east,1,
2162,30-44,low,east,1,
2163,30-44,low,east,1,
2164,30-44,low,east,1,
2165,30-44,low,east,1,
2166,30-44,low,east,1,
2167,30-44,low,east,1,
2168,30-44,low,east,1,
2169,30-44,low,east,1,11
2170,30-44,low,east,1,
2171,30-44,low,east,1,
2172,30-44,low,east,1,6
2173,30-44,low,east,1,
2174,30-44,low,east,1,
2175,30-44,low,east,1,30
2176,30-44,low,east,1,
2177,30-44,low,east,1,
2178,30-44,low,east,1,3
2179,30-44,low,east,1,
2180,30-44,low,east,1,30
2181,30-44,low,east,1,
2182,30-44,low,east,1,
2183,30-44,low,east,1,11
2184,30-44,low,east,1,
2185,30-44,low,east,1,
2186,30-44,low,east,1,
2187,30-44,low,east,1,25
2188,30-44,low,east,1,
2189,30-44,low,east,1,
2190,30-44,low,east,1,
2191,30-44,low,east,1,11
2192,30-44,low,east,1,
2193,30-44,low,east,1,
2194,30-44,low,east,1,30
2195,30-44,low,east,1,
2196,30-44,low,east,1,
2197,30-44,low,east,1,
2198,30-44,low,east,1,
2199,30-44,low,east,1,17
2200,30-44,low,east,1,
2201,30-44,low,east,1,7
2202,30-44,low,east,1,6
2203,30-44,low,east,1,29
2204,30-44,low,east,1,
2205,30-44,low,east,1,
2206,30-44,low,east,1,35
2207,30-44,low,east,1,
2208,30-44,low,east,1,
2209,30-44,low,east,1,9
2210,30-44,low,east,1,
2211,30-44,low,east,1,23
2212,30-44,low,east,1,4
2213,30-44,low,east,1,
2214,30-44,low,east,1,
2215,30-44,low,east,1,
2216,30-44,low,east,1,
2217,30-44,low,east,1,30
2218,30-44,low,east,1,
2219,30-44,low,east,1,
2220,30-44,low,east,1,
2221,30-44,low,east,1,
2222,30-44,low,east,1,18
2223,30-44,low,east,1,
2224,30-44,low,east,1,
2225,30-44,low,east,1,22
2226,30-44,low,east,1,
2227,30-44,low,east,1,
2228,30-44,low,east,1,
2229,30-44,low,east,1,
2230,30-44,low,east,1,
2231,30-44,low,east,1,18
2232,30-44,low,east,1,
2233,30-44,low,east,1,
2234,30-44,low,east,1,
2235,30-44,low,east,1,12
2236,30-44,low,east,1,27
2237,30-44,low,east,1,
2238,30-44,low,east,1,
2239,30-44,low,east,1,
2240,30-44,low,east,1,
2241,30-44,low,east,1,31
2242,30-44,low,east,1,3
2243,30-44,low,east,1,
2244,30-44,low,east,1,
2245,30-44,low,east,1,
2246,30-44,low,east,1,
2247,30-44,low,east,1,
2248,30-44,low,east,1,28
2249,30-44,low,east,1,5
2250,30-44,low,east,1,
2251,30-44,low,east,1,
2252,30-44,low,east,1,25
2253,30-44,low,east,1,
2254,30-44,low,east,1,2
2255,30-44,low,east,1,
2256,30-44,low,east,1,
2257,30-44,low,east,1,12
2258,30-44,low,east,1,
2259,30-44,low,east,1,
2260,30-44,low,east,1,
2261,30-44,low,east,1,13
2262,30-44,low,east,1,
2263,30-44,low,east,1,
2264,30-44,low,east,1,25
2265,30-44,low,east,1,
2266,30-44,low,east,1,14
2267,30-44,low,west,1,34
2268,30-44,low,west,1,
2269,30-44,low,west,1,
2270,30-44,low,west,1,
2271,30-44,low,west,1,
2272,30-44,low,west,1,
2273,30-44,low,west,1,
2274,30-44,low,west,1,
2275,30-44,low,west,1,7
2276,30-44,low,west,1,
2277,30-44,low,west,1,35
2278,30-44,low,west,1,10
2279,30-44,low,west,1,
2280,30-44,low,west,1,
2281,30-44,low,west,1,
2282,30-44,low,west,1,9
2283,30-44,low,west,1,22
2284,30-44,low,west,1,
2285,30-44,low,west,1,22
2286,30-44,low,west,1,
2287,30-44,low,west,1,
2288,30-44,low,west,1,10
2289,30-44,low,west,1,
2290,30-44,low,west,1,
2291,30-44,low,west,1,
2292,30-44,low,west,1,
2293,30-44,low,west,1,
2294,30-44,low,west,1,
2295,30-44,low,west,1,
2296,30-44,low,west,1,25
2297,30-44,low,west,1,
2298,30-44,low,west,1,
2299,30-44,low,west,1,
2300,30-44,low,west,1,19
2301,30-44,low,west,1,
2302,30-44,low,west,1,
2303,30-44,low,west,1,9
2304,30-44,low,west,1,24
2305,30-44,low,west,1,
2306,30-44,low,west,1,
2307,30-44,low,west,1,
2308,30-44,low,west,1,10
2309,30-44,low,west,1,
2310,30-44,low,west,1,27
2311,30-44,low,west,1,
2312,30-44,low,west,1,
2313,30-44,low,west,1,7
2314,30-44,low,west,1,
2315,30-44,low,west,1,
2316,30-44,low,west,1,
2317,30-44,low,west,1,
2318,30-44,low,west,1,
2319,30-44,low,west,1,
2320,30-44,low,west,1,
2321,30-44,low,west,1,
2322,30-44,low,west,1,34
2323,30-44,low,west,1,
2324,30-44,low,west,1,12
2325,30-44,low,west,1,21
2326,30-44,low,west,1,
2327,30-44,low,west,1,
2328,30-44,low,west,1,
2329,30-44,low,west,1,
2330,30-44,low,west,1,
2331,30-44,low,west,1,
2332,30-44,low,west,1,
2333,30-44,low,west,1,14
2334,30-44,low,west,1,
2335,30-44,low,west,1,
2336,30-44,low,west,1,
2337,30-44,low,west,1,
2338,30-44,low,west,1,3
2339,30-44,low,west,1,16
2340,30-44,low,west,1,
2341,30-44,low,west,1,
2342,30-44,low,west,1,
2343,30-44,low,west,1,
2344,30-44,low,west,1,
2345,30-44,low,west,1,
2346,30-44,low,west,1,
2347,30-44,low,west,1,35
2348,30-44,low,west,1,
2349,30-44,low,west,1,33
2350,30-44,low,west,1,32
2351,30-44,low,west,1,
2352,30-44,low,west,1,
2353,30-44,low,west,1,
2354,30-44,low,west,1,
2355,30-44,low,west,1,
2356,30-44,low,west,1,
2357,30-44,low,west,1,
2358,30-44,low,west,1,13
2359,30-44,low,west,1,8
2360,30-44,low,west,1,
2361,30-44,low,west,1,
2362,30-44,low,west,1,
2363,30-44,low,west,1,
2364,30-44,low,west,1,13
2365,30-44,low,west,1,36
2366,30-44,low,west,1,9
2367,30-44,low,west,1,
2368,30-44,low,west,1,
2369,30-44,low,west,1,7
2370,30-44,low,west,1,22
2371,30-44,low,west,1,7
2372,30-44,low,west,1,7
2373,30-44,low,west,1,
2374,30-44,low,west,1,
2375,30-44,low,west,1,
2376,30-44,low,west,1,
2377,30-44,low,west,1,
2378,30-44,low,west,1,
2379,30-44,low,west,1,
2380,30-44,low,west,1,
2381,30-44,low,west,1,18
2382,30-44,low,west,1,
2383,30-44,low,west,1,
2384,30-44,low,west,1,26
2385,30-44,low,west,1,
2386,30-44,low,west,1,
2387,30-44,low,west,1,
2388,30-44,low,west,1,2
2389,30-44,low,west,1,
2390,30-44,low,west,1,34
2391,30-44,low,west,1,
2392,30-44,low,west,1,
2393,30-44,low,west,1,4
2394,30-44,mid,north,1,2
2395,30-44,mid,north,1,8
2396,30-44,mid,north,1,
2397,30-44,mid,north,1,
2398,30-44,mid,north,1,
2399,30-44,mid,north,1,4
2400,30-44,mid,north,1,6
2401,30-44,mid,north,1,
2402,30-44,mid,north,1,31
2403,30-44,mid,north,1,8
2404,30-44,mid,north,1,
2405,30-44,mid,north,1,12
2406,30-44,mid,north,1,
2407,30-44,mid,north,1,
2408,30-44,mid,north,1,4
2409,30-44,mid,north,1,29
2410,30-44,mid,north,1,
2411,30-44,mid,north,1,27
2412,30-44,mid,north,1,23
2413,30-44,mid,north,1,10
2414,30-44,mid,north,1,14
2415,30-44,mid,north,1,31
2416,30-44,mid,north,1,18
2417,30-44,mid,north,1,
2418,30-44,mid,north,1,
2419,30-44,mid,north,1,7
2420,30-44,mid,north,1,
2421,30-44,mid,north,1,
2422,30-44,mid,north,1,
2423,30-44,mid,north,1,
2424,30-44,mid,north,1,
2425,30-44,mid,north,1,
2426,30-44,mid,north,1,
2427,30-44,mid,north,1,18
2428,30-44,mid,north,1,
2429,30-44,mid,north,1,
2430,30-44,mid,north,1,
2431,30-44,mid,north,1,18
2432,30-44,mid,north,1,
2433,30-44,mid,north,1,
2434,30-44,mid,north,1,8
2435,30-44,mid,north,1,13
2436,30-44,mid,north,1,
2437,30-44,mid,north,1,21
2438,30-44,mid,north,1,
2439,30-44,mid,north,1,
2440,30-44,mid,north,1,36
2441,30-44,mid,north,1,7
2442,30-44,mid,north,1,
2443,30-44,mid,north,1,
2444,30-44,mid,north,1,10
2445,30-44,mid,north,1,16
2446,30-44,mid,north,1,
2447,30-44,mid,north,1,
2448,30-44,mid,north,1,
2449,30-44,mid,north,1,
2450,30-44,mid,north,1,
2451,30-44,mid,north,1,
2452,30-44,mid,north,1,
2453,30-44,mid,north,1,
2454,30-44,mid,north,1,34
2455,30-44,mid,north,1,24
2456,30-44,mid,north,1,
2457,30-44,mid,north,1,
2458,30-44,mid,north,1,
2459,30-44,mid,north,1,
2460,30-44,mid,north,1,
2461,30-44,mid,north,1,10
2462,30-44,mid,north,1,
2463,30-44,mid,north,1,
2464,30-44,mid,north,1,33
2465,30-44,mid,north,1,
2466,30-44,mid,north,1,
2467,30-44,mid,north,1,26
2468,30-44,mid,north,1,34
2469,30-44,mid,north,1,11
2470,30-44,mid,north,1,2
2471,30-44,mid,north,1,2
2472,30-44,mid,north,1,3
2473,30-44,mid,north,1,
2474,30-44,mid,north,1,
2475,30-44,mid,north,1,2
2476,30-44,mid,north,1,11
2477,30-44,mid,north,1,
2478,30-44,mid,north,1,
2479,30-44,mid,north,1,18
2480,30-44,mid,north,1,8
2481,30-44,mid,north,1,9
2482,30-44,mid,north,1,
2483,30-44,mid,north,1,11
2484,30-44,mid,north,1,3
2485,30-44,mid,north,1,
2486,30-44,mid,north,1,
2487,30-44,mid,north,1,21
2488,30-44,mid,north,1,
2489,30-44,mid,north,1,
2490,30-44,mid,north,1,
2491,30-44,mid,north,1,
2492,30-44,mid,north,1,
2493,30-44,mid,north,1,
2494,30-44,mid,north,1,19
2495,30-44,mid,north,1,29
2496,30-44,mid,north,1,
2497,30-44,mid,north,1,
2498,30-44,mid,north,1,
2499,30-44,mid,north,1,
2500,30-44,mid,north,1,
2501,30-44,mid,north,1,
2502,30-44,mid,north,1,
2503,30-44,mid,north,1,20
2504,30-44,mid,north,1,
2505,30-44,mid,north,1,4
2506,30-44,mid,north,1,14
2507,30-44,mid,north,1,
2508,30-44,mid,north,1,
2509,30-44,mid,north,1,32
2510,30-44,mid,north,1,
2511,30-44,mid,north,1,
2512,30-44,mid,north,1,
2513,30-44,mid,north,1,
2514,30-44,mid,north,1,28
2515,30-44,mid,north,1,
2516,30-44,mid,north,1,18
2517,30-44,mid,north,1,
2518,30-44,mid,north,1,
2519,30-44,mid,north,1,
2520,30-44,mid,north,1,30
2521,30-44,mid,north,1,
2522,30-44,mid,north,1,35
2523,30-44,mid,north,1,
2524,30-44,mid,north,1,
2525,30-44,mid,north,1,
2526,30-44,mid,north,1,34
2527,30-44,mid,north,1,
2528,30-44,mid,north,1,
2529,30-44,mid,north,1,21
2530,30-44,mid,north,1,
2531,30-44,mid,north,1,
2532,30-44,mid,north,1,34
2533,30-44,mid,north,1,
2534,30-44,mid,north,1,
2535,30-44,mid,north,1,
2536,30-44,mid,north,1,34
2537,30-44,mid,north,1,23
2538,30-44,mid,north,1,
2539,30-44,mid,north,1,32
2540,30-44,mid,north,1,
2541,30-44,mid,north,1,
2542,30-44,mid,north,1,2
2543,30-44,mid,north,1,
2544,30-44,mid,north,1,
2545,30-44,mid,north,1,2
2546,30-44,mid,north,1,18
2547,30-44,mid,north,1,
2548,30-44,mid,north,1,31
2549,30-44,mid,north,1,
2550,30-44,mid,north,1,5
2551,30-44,mid,north,1,
2552,30-44,mid,north,1,18
2553,30-44,mid,north,1,
2554,30-44,mid,north,1,
2555,30-44,mid,north,1,
2556,30-44,mid,north,1,
2557,30-44,mid,north,1,
2558,30-44,mid,north,1,19
2559,30-44,mid,north,1,8
2560,30-44,mid,north,1,7
2561,30-44,mid,north,1,
2562,30-44,mid,north,1,
2563,30-44,mid,north,1,
2564,30-44,mid,north,1,19
2565,30-44,mid,north,1,3
2566,30-44,mid,north,1,
2567,30-44,mid,north,1,
2568,30-44,mid,north,1,
2569,30-44,mid,north,1,22
2570,30-44,mid,north,1,24
2571,30-44,mid,north,1,
2572,30-44,mid,north,1,
2573,30-44,mid,north,1,
2574,30-44,mid,north,1,
2575,30-44,mid,north,1,
2576,30-44,mid,north,1,
2577,30-44,mid,north,1,2
2578,30-44,mid,north,1,
2579,30-44,mid,north,1,34
2580,30-44,mid,north,1,
2581,30-44,mid,north,1,
2582,30-44,mid,north,1,
2583,30-44,mid,north,1,
2584,30-44,mid,north,1,
2585,30-44,mid,north,1,5
2586,30-44,mid,north,1,29
2587,30-44,mid,north,1,
2588,30-44,mid,north,1,12
2589,30-44,mid,north,1,
2590,30-44,mid,north,1,13
2591,30-44,mid,north,1,
2592,30-44,mid,north,1,
2593,30-44,mid,north,1,
2594,30-44,mid,north,1,
2595,30-44,mid,north,1,
2596,30-44,mid,north,1,
2597,30-44,mid,north,1,36
2598,30-44,mid,north,1,
2599,30-44,mid,north,1,
2600,30-44,mid,north,1,6
2601,30-44,mid,north,1,
2602,30-44,mid,north,1,
2603,30-44,mid,north,1,
2604,30-44,mid,north,1,
2605,30-44,mid,north,1,
2606,30-44,mid,north,1,
2607,30-44,mid,north,1,13
2608,30-44,mid,north,1,35
2609,30-44,mid,north,1,
2610,30-44,mid,north,1,
2611,30-44,mid,north,1,
2612,30-44,mid,north,1,
2613,30-44,mid,north,1,8
2614,30-44,mid,north,1,
2615,30-44,mid,north,1,
2616,30-44,mid,north,1,9
2617,30-44,mid,north,1,25
2618,30-44,mid,north,1,
2619,30-44,mid,north,1,30
2620,30-44,mid,north,1,5
2621,30-44,mid,north,1,
2622,30-44,mid,north,1,5
2623,30-44,mid,north,1,11
2624,30-44,mid,north,1,
2625,30-44,mid,north,1,2
2626,30-44,mid,north,1,36
2627,30-44,mid,north,1,7
2628,30-44,mid,north,1,24
2629,30-44,mid,north,1,
2630,30-44,mid,north,1,
2631,30-44,mid,north,1,
2632,30-44,mid,north,1,
2633,30-44,mid,north,1,
2634,30-44,mid,north,1,
2635,30-44,mid,north,1,16
2636,30-44,mid,north,1,24
2637,30-44,mid,north,1,
2638,30-44,mid,north,1,
2639,30-44,mid,north,1,
2640,30-44,mid,north,1,
2641,30-44,mid,north,1,
2642,30-44,mid,north,1,
2643,30-44,mid,south,1,36
2644,30-44,mid,south,1,4
2645,30-44,mid,south,1,19
2646,30-44,mid,south,1,
2647,30-44,mid,south,1,15
2648,30-44,mid,south,1,24
2649,30-44,mid,south,1,
2650,30-44,mid,south,1,
2651,30-44,mid,south,1,3
2652,30-44,mid,south,1,36
2653,30-44,mid,south,1,
2654,30-44,mid,south,1,
2655,30-44,mid,south,1,
2656,30-44,mid,south,1,
2657,30-44,mid,south,1,21
2658,30-44,mid,south,1,
2659,30-44,mid,south,1,
2660,30-44,mid,south,1,14
2661,30-44,mid,south,1,
2662,30-44,mid,south,1,
2663,30-44,mid,south,1,
2664,30-44,mid,south,1,
2665,30-44,mid,south,1,
2666,30-44,mid,south,1,
2667,30-44,mid,south,1,
2668,30-44,mid,south,1,21
2669,30-44,mid,south,1,
2670,30-44,mid,south,1,
2671,30-44,mid,south,1,
2672,30-44,mid,south,1,
2673,30-44,mid,south,1,
2674,30-44,mid,south,1,35
2675,30-44,mid,south,1,
2676,30-44,mid,south,1,
2677,30-44,mid,south,1,
2678,30-44,mid,south,1,35
2679,30-44,mid,south,1,26
2680,30-44,mid,south,1,
2681,30-44,mid,south,1,7
2682,30-44,mid,south,1,
2683,30-44,mid,south,1,29
2684,30-44,mid,south,1,24
2685,30-44,mid,south,1,
2686,30-44,mid,south,1,
2687,30-44,mid,south,1,17
2688,30-44,mid,south,1,
2689,30-44,mid,south,1,
2690,30-44,mid,south,1,
2691,30-44,mid,south,1,14
2692,30-44,mid,south,1,15
2693,30-44,mid,south,1,27
2694,30-44,mid,south,1,13
2695,30-44,mid,south,1,
2696,30-44,mid,south,1,
2697,30-44,mid,south,1,
2698,30-44,mid,south,1,
2699,30-44,mid,south,1,
2700,30-44,mid,south,1,21
2701,30-44,mid,south,1,
2702,30-44,mid,south,1,28
2703,30-44,mid,south,1,
2704,30-44,mid,south,1,
2705,30-44,mid,south,1,
2706,30-44,mid,south,1,
2707,30-44,mid,south,1,
2708,30-44,mid,south,1,
2709,30-44,mid,south,1,
2710,30-44,mid,south,1,
2711,30-44,mid,south,1,
2712,30-44,mid,south,1,
2713,30-44,mid,south,1,
2714,30-44,mid,south,1,
2715,30-44,mid,south,1,
2716,30-44,mid,south,1,
2717,30-44,mid,south,1,
2718,30-44,mid,south,1,
2719,30-44,mid,south,1,
2720,30-44,mid,south,1,17
2721,30-44,mid,south,1,
2722,30-44,mid,south,1,
2723,30-44,mid,south,1,2
2724,30-44,mid,south,1,21
2725,30-44,mid,south,1,
2726,30-44,mid,south,1,
2727,30-44,mid,south,1,7
2728,30-44,mid,south,1,
2729,30-44,mid,south,1,
2730,30-44,mid,south,1,19
2731,30-44,mid,south,1,
2732,30-44,mid,south,1,5
2733,30-44,mid,south,1,
2734,30-44,mid,south,1,
2735,30-44,mid,south,1,32
2736,30-44,mid,south,1,
2737,30-44,mid,south,1,
2738,30-44,mid,south,1,
2739,30-44,mid,south,1,
2740,30-44,mid,south,1,
2741,30-44,mid,south,1,
2742,30-44,mid,south,1,33
2743,30-44,mid,south,1,
2744,30-44,mid,south,1,
2745,30-44,mid,south,1,11
2746,30-44,mid,south,1,
2747,30-44,mid,south,1,27
2748,30-44,mid,south,1,27
2749,30-44,mid,south,1,
2750,30-44,mid,south,1,
2751,30-44,mid,south,1,15
2752,30-44,mid,south,1,17
2753,30-44,mid,south,1,2
2754,30-44,mid,south,1,
2755,30-44,mid,south,1,
2756,30-44,mid,south,1,
2757,30-44,mid,south,1,
2758,30-44,mid,south,1,
2759,30-44,mid,south,1,
2760,30-44,mid,south,1,8
2761,30-44,mid,south,1,
2762,30-44,mid,south,1,
2763,30-44,mid,south,1,2
2764,30-44,mid,south,1,
2765,30-44,mid,south,1,
2766,30-44,mid,south,1,
2767,30-44,mid,south,1,20
2768,30-44,mid,south,1,
2769,30-44,mid,south,1,31
2770,30-44,mid,south,1,13
2771,30-44,mid,south,1,
2772,30-44,mid,south,1,
2773,30-44,mid,south,1,28
2774,30-44,mid,south,1,10
2775,30-44,mid,south,1,
2776,30-44,mid,south,1,
2777,30-44,mid,south,1,
2778,30-44,mid,south,1,
2779,30-44,mid,south,1,2
2780,30-44,mid,south,1,12
2781,30-44,mid,south,1,23
2782,30-44,mid,south,1,18
2783,30-44,mid,south,1,
2784,30-44,mid,south,1,
2785,30-44,mid,south,1,20
2786,30-44,mid,south,1,
2787,30-44,mid,south,1,2
2788,30-44,mid,south,1,
2789,30-44,mid,south,1,36
2790,30-44,mid,south,1,16
2791,30-44,mid,south,1,
2792,30-44,mid,south,1,
2793,30-44,mid,south,1,
2794,30-44,mid,south,1,
2795,30-44,mid,south,1,6
2796,30-44,mid,south,1,
2797,30-44,mid,south,1,19
2798,30-44,mid,south,1,
2799,30-44,mid,south,1,
2800,30-44,mid,south,1,
2801,30-44,mid,south,1,
2802,30-44,mid,south,1,
2803,30-44,mid,south,1,
2804,30-44,mid,south,1,29
2805,30-44,mid,south,1,
2806,30-44,mid,south,1,
2807,30-44,mid,south,1,
2808,30-44,mid,south,1,
2809,30-44,mid,south,1,28
2810,30-44,mid,south,1,
2811,30-44,mid,south,1,
2812,30-44,mid,south,1,
2813,30-44,mid,south,1,
2814,30-44,mid,south,1,
2815,30-44,mid,south,1,30
2816,30-44,mid,south,1,
2817,30-44,mid,south,1,
2818,30-44,mid,south,1,
2819,30-44,mid,south,1,
2820,30-44,mid,south,1,
2821,30-44,mid,south,1,14
2822,30-44,mid,south,1,
2823,30-44,mid,south,1,34
2824,30-44,mid,south,1,
2825,30-44,mid,south,1,
2826,30-44,mid,south,1,
2827,30-44,mid,south,1,
2828,30-44,mid,south,1,
2829,30-44,mid,south,1,
2830,30-44,mid,south,1,
2831,30-44,mid,south,1,
2832,30-44,mid,south,1,17
2833,30-44,mid,south,1,6
2834,30-44,mid,south,1,
2835,30-44,mid,south,1,
2836,30-44,mid,south,1,6
2837,30-44,mid,south,1,
2838,30-44,mid,south,1,
2839,30-44,mid,south,1,
2840,30-44,mid,south,1,
2841,30-44,mid,south,1,
2842,30-44,mid,south,1,
2843,30-44,mid,south,1,
2844,30-44,mid,south,1,
2845,30-44,mid,south,1,
2846,30-44,mid,south,1,
2847,30-44,mid,south,1,
2848,30-44,mid,south,1,31
2849,30-44,mid,south,1,29
2850,30-44,mid,south,1,
2851,30-44,mid,south,1,7
2852,30-44,mid,south,1,
2853,30-44,mid,south,1,
2854,30-44,mid,south,1,
2855,30-44,mid,south,1,
2856,30-44,mid,south,1,28
2857,30-44,mid,south,1,12
2858,30-44,mid,south,1,
2859,30-44,mid,south,1,7
2860,30-44,mid,south,1,
2861,30-44,mid,south,1,
2862,30-44,mid,south,1,32
2863,30-44,mid,south,1,
2864,30-44,mid,south,1,
2865,30-44,mid,south,1,
2866,30-44,mid,south,1,
2867,30-44,mid,south,1,
2868,30-44,mid,south,1,
2869,30-44,mid,south,1,17
2870,30-44,mid,south,1,32
2871,30-44,mid,south,1,
2872,30-44,mid,south,1,
2873,30-44,mid,south,1,
2874,30-44,mid,south,1,
2875,30-44,mid,south,1,
2876,30-44,mid,south,1,
2877,30-44,mid,south,1,
2878,30-44,mid,south,1,6
2879,30-44,mid,east,1,
2880,30-44,mid,east,1,
2881,30-44,mid,east,1,
2882,30-44,mid,east,1,
2883,30-44,mid,east,1,32
2884,30-44,mid,east,1,9
2885,30-44,mid,east,1,
2886,30-44,mid,east,1,4
2887,30-44,mid,east,1,
2888,30-44,mid,east,1,
2889,30-44,mid,east,1,
2890,30-44,mid,east,1,7
2891,30-44,mid,east,1,5
2892,30-44,mid,east,1,
2893,30-44,mid,east,1,
2894,30-44,mid,east,1,5
2895,30-44,mid,east,1,25
2896,30-44,mid,east,1,
2897,30-44,mid,east,1,2
2898,30-44,mid,east,1,24
2899,30-44,mid,east,1,23
2900,30-44,mid,east,1,
2901,30-44,mid,east,1,
2902,30-44,mid,east,1,32
2903,30-44,mid,east,1,
2904,30-44,mid,east,1,11
2905,30-44,mid,east,1,
2906,30-44,mid,east,1,
2907,30-44,mid,east,1,19
2908,30-44,mid,east,1,
2909,30-44,mid,east,1,
2910,30-44,mid,east,1,20
2911,30-44,mid,east,1,
