mlbam_id,player,season,n_stints,n_scored,volume,volume_all,base_war,age_credit_war,adj_war,rate_per_600,verdict,truncated
694819,Jacob Misiorowski,2023,3,3,314,314,0.04,0.8,0.85,1.62,scored,False
694819,Jacob Misiorowski,2024,2,2,417,417,0.17,0.97,1.13,1.63,scored,False
694819,Jacob Misiorowski,2025,1,1,253,253,1.48,0.41,1.89,4.48,scored,True
694973,Paul Skenes,2023,3,0,0,28,0,0,0,,"insufficient_sample (0 of 28 PA+BF scored, need 100)",False
694973,Paul Skenes,2024,1,1,105,105,1.08,0.18,1.26,7.19,scored,True
695076,Rhett Lowder,2024,3,2,426,447,0.23,1.01,1.25,1.76,scored,True
695490,Edwin Arroyo,2021,1,1,86,86,-0.26,0.29,0.03,,"insufficient_sample (86 of 86 PA+BF scored, need 100)",False
695490,Edwin Arroyo,2022,2,1,519,528,0.9,2.37,3.27,3.78,scored,False
695490,Edwin Arroyo,2023,2,1,534,554,0.13,3.0,3.13,3.51,scored,False
695490,Edwin Arroyo,2025,1,1,521,521,0.6,3.07,3.67,4.22,scored,False
695490,Edwin Arroyo,2026,1,1,250,250,1.96,1.02,2.98,7.16,scored,True
695534,Chase Petty,2021,1,0,0,21,0,0,0,,"insufficient_sample (0 of 21 PA+BF scored, need 100)",False
695534,Chase Petty,2022,2,2,405,405,-0.19,1.7,1.51,2.23,scored,False
695534,Chase Petty,2023,2,1,243,274,0.37,1.16,1.53,3.77,scored,False
695534,Chase Petty,2024,2,1,540,580,-0.17,1.44,1.27,1.41,scored,False
695534,Chase Petty,2025,1,1,100,100,0.31,0.15,0.46,2.76,scored,True
695549,Jackson Jobe,2022,2,2,333,333,-0.77,1.2,0.43,0.77,scored,False
695549,Jackson Jobe,2023,4,2,228,258,-0.13,0.85,0.72,1.9,scored,False
695549,Jackson Jobe,2024,3,1,299,375,0.31,0.83,1.15,2.3,scored,True
695578,James Wood,2021,1,1,101,101,-0.05,0.22,0.17,0.99,scored,False
695578,James Wood,2022,2,1,329,348,0.79,1.4,2.2,4.01,scored,False
695578,James Wood,2023,2,2,549,549,0.95,3.42,4.37,4.78,scored,False
695578,James Wood,2024,1,1,231,231,2.22,0.93,3.15,8.18,scored,True
695657,Colson Montgomery,2021,1,1,111,111,-0.24,0.17,-0.07,-0.36,scored,False
695657,Colson Montgomery,2022,3,3,421,421,0.66,1.98,2.64,3.76,scored,False
695657,Colson Montgomery,2023,3,3,294,294,1.17,1.42,2.59,5.28,scored,False
695657,Colson Montgomery,2024,1,1,573,573,1.22,2.31,3.53,3.69,scored,False
695657,Colson Montgomery,2025,2,1,242,261,0.48,0.97,1.45,3.59,scored,True
695670,Harry Ford,2021,1,1,65,65,0.1,0.18,0.27,,"insufficient_sample (65 of 65 PA+BF scored, need 100)",False
695670,Harry Ford,2022,1,1,499,499,1.5,2.28,3.78,4.55,scored,False
695670,Harry Ford,2023,1,1,563,563,1.77,3.16,4.93,5.25,scored,False
695670,Harry Ford,2024,1,1,523,523,1.93,3.11,5.04,5.79,scored,False
695670,Harry Ford,2025,1,1,458,458,3.11,1.83,4.94,6.47,scored,True
695865,Wilmer Flores,2021,2,1,224,281,0.1,0.64,0.74,1.98,scored,False
695865,Wilmer Flores,2022,2,2,422,422,1.34,1.23,2.57,3.66,scored,False
695865,Wilmer Flores,2023,2,1,337,375,0.68,0.82,1.5,2.67,scored,False
695865,Wilmer Flores,2024,3,1,128,153,0.09,0.16,0.26,1.2,scored,False
695865,Wilmer Flores,2025,1,0,0,17,0,0,0,,"insufficient_sample (0 of 17 PA+BF scored, need 100)",False
696135,Kahlil Watson,2021,1,1,42,42,0.02,0.12,0.14,,"insufficient_sample (42 of 42 PA+BF scored, need 100)",False
696135,Kahlil Watson,2022,2,1,358,376,-0.93,1.63,0.7,1.18,scored,False
696135,Kahlil Watson,2023,2,1,341,347,-0.47,1.91,1.44,2.54,scored,False
696135,Kahlil Watson,2024,1,1,407,407,-0.31,2.42,2.11,3.11,scored,False
696135,Kahlil Watson,2025,2,2,429,429,0.88,2.16,3.04,4.25,scored,False
696135,Kahlil Watson,2026,1,1,254,254,1.02,1.04,2.06,4.87,scored,True
696143,Anthony Solometo,2022,1,1,188,188,0.04,0.78,0.82,2.62,scored,False
696143,Anthony Solometo,2023,2,2,451,451,0.35,1.72,2.07,2.76,scored,False
696143,Anthony Solometo,2024,3,1,269,314,-0.69,0.66,-0.02,-0.05,scored,False
696143,Anthony Solometo,2025,2,0,0,42,0,0,0,,"insufficient_sample (0 of 42 PA+BF scored, need 100)",False
696143,Anthony Solometo,2026,1,0,0,13,0,0,0,,"insufficient_sample (0 of 13 PA+BF scored, need 100)",False
696149,Bubba Chandler,2022,2,1,114,173,-0.21,0.4,0.18,0.95,scored,False
696149,Bubba Chandler,2023,2,1,468,484,-0.93,1.96,1.03,1.31,scored,False
696149,Bubba Chandler,2024,2,2,479,479,1.45,1.17,2.62,3.28,scored,False
696149,Bubba Chandler,2025,1,1,442,442,1.98,0.65,2.63,3.57,scored,True
700246,Carson Williams,2021,1,1,47,47,-0.07,0.15,0.07,,"insufficient_sample (47 of 47 PA+BF scored, need 100)",False
700246,Carson Williams,2022,1,1,523,523,0.53,2.39,2.91,3.34,scored,False
700246,Carson Williams,2023,3,1,462,503,0.93,2.59,3.52,4.58,scored,False
700246,Carson Williams,2024,1,1,505,505,1.9,3.0,4.91,5.83,scored,False
700246,Carson Williams,2025,1,1,451,451,1.53,1.8,3.33,4.42,scored,True
700363,AJ Smith-Shawver,2021,1,0,0,38,0,0,0,,"insufficient_sample (0 of 38 PA+BF scored, need 100)",False
700363,AJ Smith-Shawver,2022,1,1,299,299,0.02,1.11,1.13,2.28,scored,False
700363,AJ Smith-Shawver,2023,3,0,0,128,0,0,0,,"insufficient_sample (0 of 128 PA+BF scored, need 100)",True
700669,Gordon Graceffo,2021,1,1,116,116,0.08,0.18,0.26,1.36,scored,False
700669,Gordon Graceffo,2022,2,2,544,544,0.89,1.36,2.25,2.48,scored,False
700669,Gordon Graceffo,2023,1,1,387,387,1.64,0.56,2.2,3.4,scored,False
700669,Gordon Graceffo,2024,1,1,327,327,1.23,0.49,1.72,3.16,scored,True
700932,Kyle Manzardo,2021,1,1,50,50,-0.11,-0.02,-0.14,,"insufficient_sample (50 of 50 PA+BF scored, need 100)",False
700932,Kyle Manzardo,2022,2,2,397,397,1.46,1.68,3.14,4.74,scored,False
700932,Kyle Manzardo,2023,2,1,405,415,0.29,1.72,2.01,2.98,scored,False
700932,Kyle Manzardo,2024,1,1,128,128,0.72,0.52,1.24,5.8,scored,True
701327,Elijah Green,2022,1,1,52,52,-0.07,0.13,0.06,,"insufficient_sample (52 of 52 PA+BF scored, need 100)",False
701327,Elijah Green,2023,2,1,332,361,-1.14,1.5,0.36,0.65,scored,False
701327,Elijah Green,2024,1,1,468,468,-1.35,1.28,-0.07,-0.09,scored,False
701327,Elijah Green,2025,3,3,331,331,-1.01,0.52,-0.49,-0.89,scored,False
701327,Elijah Green,2026,1,1,373,373,-0.46,0.92,0.47,0.75,scored,False
701350,Roman Anthony,2022,2,2,83,83,-0.26,0.32,0.06,,"insufficient_sample (83 of 83 PA+BF scored, need 100)",False
701350,Roman Anthony,2023,3,3,491,491,0.46,2.58,3.05,3.72,scored,False
701350,Roman Anthony,2024,2,2,540,540,2.31,2.9,5.21,5.79,scored,False
701350,Roman Anthony,2025,1,1,265,265,1.45,1.06,2.5,5.67,scored,True
701538,Jackson Merrill,2021,1,1,120,120,-0.3,0.35,0.04,0.22,scored,False
701538,Jackson Merrill,2022,2,1,219,250,0.38,1.0,1.38,3.77,scored,False
701538,Jackson Merrill,2023,2,2,511,511,0.51,3.08,3.6,4.22,scored,False
701649,James Triantos,2021,1,1,109,109,-0.13,0.29,0.16,0.87,scored,False
701649,James Triantos,2022,1,1,504,504,-0.47,2.3,1.83,2.18,scored,False
701649,James Triantos,2023,2,1,350,363,0.0,1.96,1.97,3.37,scored,False
701649,James Triantos,2024,2,2,485,485,1.32,2.7,4.02,4.98,scored,False
701649,James Triantos,2025,2,1,444,480,0.27,1.77,2.05,2.76,scored,False
701649,James Triantos,2026,1,1,378,378,1.14,1.55,2.69,4.27,scored,True
702222,Justin Crawford,2022,2,1,43,66,-0.13,0.11,-0.02,,"insufficient_sample (43 of 66 PA+BF scored, need 100)",False
702222,Justin Crawford,2023,2,2,390,390,0.15,1.85,2.01,3.09,scored,False
702222,Justin Crawford,2024,2,2,497,497,0.69,2.77,3.46,4.17,scored,False
702222,Justin Crawford,2025,1,1,506,506,2.63,2.02,4.65,5.51,scored,False
702253,Cam Collier,2022,1,0,0,35,0,0,0,,"insufficient_sample (0 of 35 PA+BF scored, need 100)",False
702253,Cam Collier,2023,1,1,461,461,-1.88,2.09,0.2,0.26,scored,False
702253,Cam Collier,2024,1,1,507,507,-0.58,2.71,2.13,2.52,scored,False
702253,Cam Collier,2025,3,3,396,396,-0.43,2.04,1.61,2.44,scored,False
702253,Cam Collier,2026,1,1,418,418,-1.07,2.92,1.85,2.65,scored,False
702258,Druw Jones,2023,2,2,173,173,-0.56,0.65,0.08,0.29,scored,False
702258,Druw Jones,2024,1,1,471,471,-0.15,1.28,1.13,1.44,scored,False
702258,Druw Jones,2025,1,1,545,545,-0.84,1.95,1.12,1.23,scored,False
702258,Druw Jones,2026,1,1,358,358,0.25,2.2,2.45,4.11,scored,False
702261,Termarr Johnson,2022,2,1,53,82,0.06,0.24,0.3,,"insufficient_sample (53 of 82 PA+BF scored, need 100)",False
702261,Termarr Johnson,2023,2,2,462,462,0.59,2.23,2.83,3.67,scored,False
702261,Termarr Johnson,2024,2,2,544,544,0.47,2.94,3.41,3.77,scored,False
702261,Termarr Johnson,2025,1,1,503,503,0.62,2.96,3.58,4.27,scored,False
702261,Termarr Johnson,2026,1,1,381,381,0.34,1.56,1.9,2.99,scored,False
702266,Dylan Lesko,2023,3,1,68,145,-0.08,0.24,0.16,,"insufficient_sample (68 of 145 PA+BF scored, need 100)",False
702266,Dylan Lesko,2024,1,1,390,390,-1.51,1.5,-0.02,-0.02,scored,False
702266,Dylan Lesko,2025,3,1,60,103,-0.34,0.03,-0.31,,"insufficient_sample (60 of 103 PA+BF scored, need 100)",False
702266,Dylan Lesko,2026,1,1,120,120,-0.3,-0.02,-0.31,-1.57,scored,False
702273,Noah Schultz,2023,1,1,104,104,-0.11,0.4,0.28,1.63,scored,False
702273,Noah Schultz,2024,2,2,358,358,0.69,1.16,1.85,3.1,scored,False
702273,Noah Schultz,2025,2,2,327,327,-0.04,0.75,0.71,1.3,scored,False
702273,Noah Schultz,2026,1,0,0,47,0,0,0,,"insufficient_sample (0 of 47 PA+BF scored, need 100)",True
702281,Robby Snelling,2023,3,3,416,416,0.17,1.71,1.88,2.72,scored,False
702281,Robby Snelling,2024,2,1,483,508,-0.59,1.24,0.65,0.81,scored,False
702281,Robby Snelling,2025,2,2,547,547,2.16,1.23,3.39,3.72,scored,False
702281,Robby Snelling,2026,1,1,110,110,0.82,0.19,1.01,5.52,scored,True
702284,Cole Young,2022,2,1,45,71,0.08,0.21,0.28,,"insufficient_sample (45 of 71 PA+BF scored, need 100)",False
702284,Cole Young,2023,2,2,606,606,0.5,2.81,3.31,3.28,scored,False
702284,Cole Young,2024,1,1,552,552,1.06,3.28,4.34,4.72,scored,False
702284,Cole Young,2025,1,1,245,245,1.23,0.98,2.21,5.4,scored,True
702518,Jett Williams,2022,1,1,41,41,-0.04,0.1,0.05,,"insufficient_sample (41 of 41 PA+BF scored, need 100)",False
702518,Jett Williams,2023,3,2,508,534,1.2,2.45,3.64,4.3,scored,False
702518,Jett Williams,2024,3,1,101,148,-0.34,0.6,0.26,1.56,scored,False
702518,Jett Williams,2025,2,2,572,572,1.95,3.08,5.03,5.27,scored,False
702518,Jett Williams,2026,1,1,358,358,0.78,1.46,2.24,3.75,scored,False
702548,Brock Porter,2023,1,1,293,293,-0.28,0.95,0.67,1.38,scored,False
702548,Brock Porter,2024,2,0,0,101,0,0,0,,"insufficient_sample (0 of 101 PA+BF scored, need 100)",False
702548,Brock Porter,2025,2,1,290,294,-0.91,0.13,-0.78,-1.62,scored,False
702548,Brock Porter,2026,1,1,247,247,-0.06,0.23,0.16,0.4,scored,False
702616,Jackson Holliday,2022,2,1,57,90,0.01,0.26,0.27,,"insufficient_sample (57 of 90 PA+BF scored, need 100)",False
702616,Jackson Holliday,2023,4,4,581,581,2.38,3.23,5.62,5.8,scored,False
702616,Jackson Holliday,2024,1,1,56,56,0.59,0.23,0.82,,"insufficient_sample (56 of 56 PA+BF scored, need 100)",True
703149,Roderick Arias,2023,1,1,130,130,-0.05,0.3,0.25,1.15,scored,False
703149,Roderick Arias,2024,1,1,552,552,-0.21,2.12,1.91,2.08,scored,False
703149,Roderick Arias,2025,1,1,465,465,-0.72,1.09,0.37,0.48,scored,False
703149,Roderick Arias,2026,1,1,383,383,0.52,1.57,2.1,3.28,scored,False
703601,Max Clark,2023,2,2,107,107,-0.32,0.38,0.06,0.34,scored,False
703601,Max Clark,2024,2,2,490,490,-0.15,2.25,2.11,2.58,scored,False
703601,Max Clark,2025,2,2,533,533,1.03,2.95,3.98,4.48,scored,False
703601,Max Clark,2026,1,1,418,418,1.33,1.71,3.04,4.36,scored,True
800050,Chase DeLauter,2023,3,1,176,242,0.36,0.64,1.0,3.41,scored,False
800050,Chase DeLauter,2024,3,1,128,164,0.05,0.6,0.65,3.04,scored,False
800050,Chase DeLauter,2025,2,1,149,177,0.6,0.59,1.19,4.79,scored,True
800060,Xavier Isaac,2022,1,0,0,21,0,0,0,,"insufficient_sample (0 of 21 PA+BF scored, need 100)",False
800060,Xavier Isaac,2023,2,2,433,433,-0.19,2.02,1.83,2.54,scored,False
800060,Xavier Isaac,2024,2,2,435,435,0.18,2.41,2.58,3.56,scored,False
800060,Xavier Isaac,2025,1,1,175,175,0.07,1.03,1.1,3.78,scored,False
800060,Xavier Isaac,2026,1,1,344,344,0.69,2.16,2.84,4.96,scored,False
800611,Noble Meyer,2023,2,0,0,51,0,0,0,,"insufficient_sample (0 of 51 PA+BF scored, need 100)",False
800611,Noble Meyer,2024,2,2,320,320,-1.01,1.33,0.31,0.59,scored,False
800611,Noble Meyer,2025,1,1,296,296,-0.31,1.26,0.95,1.93,scored,False
800611,Noble Meyer,2026,1,0,0,24,0,0,0,,"insufficient_sample (0 of 24 PA+BF scored, need 100)",False
801403,Chase Dollander,2024,2,2,499,499,0.51,0.84,1.35,1.62,scored,False
801403,Chase Dollander,2025,1,0,0,19,0,0,0,,"insufficient_sample (0 of 19 PA+BF scored, need 100)",True
805779,Jacob Wilson,2023,2,1,99,111,0.21,0.45,0.65,,"insufficient_sample (99 of 111 PA+BF scored, need 100)",False
805779,Jacob Wilson,2024,3,2,183,200,2.1,0.88,2.99,9.79,scored,True
805795,Aidan Miller,2023,2,1,44,80,-0.07,0.2,0.13,,"insufficient_sample (44 of 80 PA+BF scored, need 100)",False
805795,Aidan Miller,2024,3,2,440,462,0.93,2.01,2.94,4.01,scored,False
805795,Aidan Miller,2025,2,1,489,526,2.05,2.88,4.93,6.05,scored,False
805805,Walker Jenkins,2023,2,2,115,115,0.0,0.42,0.42,2.21,scored,False
805805,Walker Jenkins,2024,4,2,303,368,0.2,1.47,1.67,3.3,scored,False
805805,Walker Jenkins,2025,4,2,337,371,1.15,1.79,2.94,5.23,scored,False
805805,Walker Jenkins,2026,3,1,223,240,0.74,0.91,1.65,4.44,scored,False
805810,Blake Mitchell,2023,1,1,52,52,-0.1,0.11,0.02,,"insufficient_sample (52 of 52 PA+BF scored, need 100)",False
805810,Blake Mitchell,2024,2,1,466,486,0.85,1.72,2.57,3.31,scored,False
805810,Blake Mitchell,2025,2,1,216,255,0.12,1.03,1.16,3.21,scored,False
805810,Blake Mitchell,2026,1,1,386,386,1.66,1.5,3.16,4.91,scored,False
805811,Bryce Eldridge,2023,2,2,130,130,-0.33,0.46,0.13,0.58,scored,False
805811,Bryce Eldridge,2024,4,3,484,519,0.2,2.3,2.51,3.11,scored,False
805811,Bryce Eldridge,2025,3,2,426,433,0.51,1.96,2.47,3.48,scored,True
806068,Colt Emerson,2023,2,1,79,114,0.18,0.36,0.53,,"insufficient_sample (79 of 114 PA+BF scored, need 100)",False
806068,Colt Emerson,2024,3,2,332,336,0.41,1.58,1.99,3.6,scored,False
806068,Colt Emerson,2025,3,2,573,600,1.5,3.14,4.64,4.86,scored,False
806068,Colt Emerson,2026,1,1,169,169,0.76,0.69,1.46,5.17,scored,True
806956,Ethan Salas,2023,3,1,220,290,0.24,1.0,1.24,3.37,scored,False
806956,Ethan Salas,2024,1,1,469,469,-0.57,2.51,1.94,2.49,scored,False
806956,Ethan Salas,2025,1,1,41,41,-0.01,0.24,0.23,,"insufficient_sample (41 of 41 PA+BF scored, need 100)",False
806956,Ethan Salas,2026,2,1,300,315,0.97,2.1,3.06,6.13,scored,False
806964,Sebastian Walcott,2023,2,1,157,173,-0.29,0.61,0.31,1.2,scored,False
806964,Sebastian Walcott,2024,2,1,491,515,0.8,2.63,3.42,4.18,scored,False
806964,Sebastian Walcott,2025,1,1,552,552,1.24,3.25,4.49,4.89,scored,False
806964,Sebastian Walcott,2026,2,1,53,60,0.4,0.37,0.77,,"insufficient_sample (53 of 60 PA+BF scored, need 100)",False
807713,Matt Shaw,2023,3,2,159,170,0.81,0.8,1.61,6.07,scored,False
807713,Matt Shaw,2024,2,2,523,523,2.5,2.4,4.9,5.62,scored,False
